gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,targetX,targetY,targetHex,alt1X,alt1Y,alt1Hex,alt2X,alt2Y,alt2Hex,clickX,clickY,clickHex
8358-9,1459897997135,4,closer,target,106,51,50,2,2,distr2,146,47,50,1,3,distr1,157,30,50,3,1,19,10,10,true,-14.057505146666951,49.024346492854264,#5DC13E,-27.615145603573207,11.721933854678213,#59A688,-38.96476591008695,26.282066463125105,#44BB78,-14.057505146666951,49.024346492854264,#5DC13E
8358-9,1459898006874,5,further,target,294,49,50,2,2,distr2,182,80,50,1,1,distr1,303,63,50,3,3,5,56,58,true,19.93009551071419,-44.763727424487456,#B141BE,34.31225920594668,-52.83624578056173,#D02FC8,-79.95126616152766,-2.791959736200072,#19DFE6,19.93009551071419,-44.763727424487456,#B141BE
8358-9,1459898020717,6,equal,distr2,50,32,50,2,1,target,205,94,50,1,3,distr1,271,51,50,3,2,36,56,63,false,-85.1929319814451,-39.726116603625734,#0893F7,0.8900727283014396,-50.992232452975955,#823EC1,20.56920350996926,24.513422179807296,#A89B57,20.56920350996926,24.513422179807296,#A89B57
8358-9,1459898037705,7,further,target,77,92,50,1,2,distr2,268,84,50,2,1,distr1,108,47,50,3,3,18,104,66,true,20.695496999635573,89.64204596024165,#B2F50A,-14.523798735622526,44.69965626587222,#5CBB44,-2.931557723010064,-83.94882946960405,#7814EB,20.695496999635573,89.64204596024165,#B2F50A
8358-9,1459898078060,8,closer,distr2,75,82,50,2,3,distr1,72,43,50,1,1,target,144,81,50,3,2,19,17,13,false,-65.53037654437074,47.61060543569033,#18E76B,13.287730758122741,40.8954302006916,#A0B649,21.2231616984067,79.2059177557036,#B4E817,21.2231616984067,79.2059177557036,#B4E817
8358-9,1459898096674,9,closer,target,230,11,50,2,2,distr1,181,9,50,3,3,distr2,108,4,50,1,1,17,18,7,true,-7.070663706551934,-8.426488874308756,#71768E,-8.998629256407522,-0.15707165793555272,#748B8B,-1.2360679774997894,3.8042260651806146,#7C857A,-7.070663706551934,-8.426488874308756,#71768E
8358-9,1459898117291,10,closer,target,210,7,50,2,1,distr1,26,18,50,1,2,distr2,49,2,50,3,3,18,8,12,true,-6.06217782649107,-3.500000000000001,#778088,16.178292833385008,7.890680642203393,#967C69,1.3121180579810146,1.509419160445544,#82817D,-6.06217782649107,-3.500000000000001,#778088
8358-9,1459898131839,11,equal,target,19,28,50,3,2,distr1,240,22,50,1,1,distr2,298,96,50,2,3,32,39,29,true,26.474520116780873,9.115908324800387,#A3725C,-11.00000000000001,-19.052558883257646,#63639C,45.069270027445484,-84.762968914457,#F205FA,26.474520116780873,9.115908324800387,#A3725C
8358-9,1459898149042,12,further,target,25,16,50,2,3,distr2,72,81,50,1,2,distr1,236,6,50,3,1,17,39,49,true,14.500924592586399,6.761892187851191,#947C6B,-3.3551574208244794,-4.974225435330251,#787987,25.030376544370743,77.03557781990743,#BDE718,14.500924592586399,6.761892187851191,#947C6B
8358-9,1459898160949,13,closer,target,350,16,50,3,1,distr1,313,26,50,2,2,distr2,340,51,50,1,3,14,15,13,true,15.756924048195328,-2.778370842670886,#946B72,17.731957361624964,-19.01519624209843,#A15E92,47.92432366008133,-17.4430273096091,#C13E6A,15.756924048195328,-2.778370842670886,#946B72
8358-9,1459898190379,14,further,target,145,37,50,3,1,distr1,105,7,50,1,2,distr2,314,92,50,2,3,19,82,49,true,-30.3086256386927,21.2223281449887,#50AF78,-1.811733315717646,6.761480784023478,#7B8877,63.90857008222775,-66.1792616311559,#F50ABE,-30.3086256386927,21.2223281449887,#50AF78
8358-9,1459898203797,15,further,target,114,37,50,3,1,distr2,23,67,50,2,2,distr1,146,27,50,1,3,11,51,46,true,-15.04925579380461,33.80118193277623,#5AAF50,-22.384014458986123,15.098208393710166,#5DA27B,61.673825181313504,26.178985608781343,#D56C2A,-15.04925579380461,33.80118193277623,#5AAF50
8358-9,1459898220308,16,equal,target,184,97,50,3,1,distr2,286,78,50,2,2,distr1,348,28,50,1,3,72,56,26,true,-96.76371287520294,-6.766377953180152,#04EBFB,27.388132820546556,-5.8215273428972765,#A35C6A,21.499713753725953,-74.97841228318886,#B51CE3,-96.76371287520294,-6.766377953180152,#04EBFB
8358-9,1459898249088,17,closer,target,97,0,50,3,1,distr1,52,5,50,2,3,distr2,165,9,50,1,2,6,11,11,true,0,0,#808080,3.0783073766282913,3.94005376803361,#868479,-8.693332436601613,2.3293714059226893,#748B85,0,0,#808080
8358-9,1459898265547,18,further,target,8,48,50,3,1,distr1,14,25,50,2,2,distr2,212,62,50,1,3,11,42,36,true,47.53286729959538,6.6803088460831415,#BD5342,24.257393156899912,6.048047389991694,#9F6F60,-52.57898196169842,-32.8549943824587,#307ACF,47.53286729959538,6.6803088460831415,#BD5342
8358-9,1459898275172,19,further,target,222,3,50,3,1,distr2,245,63,50,1,2,distr1,353,5,50,2,3,8,30,35,true,-2.229434476432183,-2.0073918190765747,#7C7E83,4.962730758206611,-0.6093467170257362,#86797B,-26.624950489664048,-57.09739058330895,#3D2FD0,-2.229434476432183,-2.0073918190765747,#7C7E83
8358-9,1459898310181,20,equal,target,336,51,50,3,1,distr2,350,7,50,1,3,distr1,110,70,50,2,2,86,21,47,true,46.59081833977265,-20.74356879686581,#C13E72,-23.94141003279681,65.77848345501359,#44D926,6.893654271085456,-1.2155372436685128,#88777A,46.59081833977265,-20.74356879686581,#C13E72
8358-9,1459898333668,21,further,target,149,67,50,1,1,distr2,9,83,50,2,3,distr1,111,77,50,3,2,12,74,78,true,-57.43020914704151,34.50755101897364,#2AD57D,-27.59433211498812,71.88569284028453,#3BE21D,81.97813226939644,12.984060598339163,#E93516,-57.43020914704151,34.50755101897364,#2AD57D
8358-9,1459898345813,22,equal,target,82,76,50,2,1,distr2,275,70,50,1,2,distr1,222,8,50,3,3,47,99,25,true,10.577155672964976,75.26037322435934,#99E01F,-5.945158603819154,-5.353044850870866,#757B8A,6.100901992336052,-69.7336288664222,#8E26D9,10.577155672964976,75.26037322435934,#99E01F
8358-9,1459898379475,23,equal,target,319,17,50,3,2,distr1,180,62,50,2,1,distr2,213,24,50,1,3,53,24,30,true,12.830062863787122,-11.153003492838625,#956A87,-62,7.59281015471359e-15,#30CFCF,-20.128093630690177,-13.071336840360651,#617C9E,12.830062863787122,-11.153003492838625,#956A87
8358-9,1459898405335,24,closer,target,228,49,50,3,3,distr2,220,12,50,1,2,distr1,266,41,50,2,1,13,17,18,true,-32.78739971158405,-36.41409644839232,#415ABE,-2.860015423509149,-40.900126060652795,#794BB4,-9.192533317427738,-7.713451316238471,#707A8F,-32.78739971158405,-36.41409644839232,#415ABE
8358-9,1459898422795,25,equal,target,140,65,50,2,2,distr1,336,78,50,1,1,distr2,165,13,50,3,3,88,27,49,true,-49.792888802733565,41.78119462962506,#2DD264,71.25654569612287,-31.725458159912414,#E31C6C,-12.557035741757886,3.364647586332773,#6F9088,-49.792888802733565,41.78119462962506,#2DD264
8358-9,1459898438545,26,closer,target,137,43,50,1,2,distr1,147,59,50,2,1,distr2,79,70,50,3,3,5,18,18,true,-31.44820916962433,29.32592948268744,#49B668,-49.481563508780006,32.133703065886614,#34CB78,13.356629676358144,68.71390284133648,#A0D926,-31.44820916962433,29.32592948268744,#49B668
8358-9,1459898452380,27,further,target,183,76,50,2,3,distr2,102,56,50,3,1,distr1,188,57,50,1,2,10,35,39,true,-75.89584464134761,-3.9775326744637107,#1FD7E0,-56.445279918269506,-7.932866754723735,#37B5C8,-11.643054685794523,54.77626564109312,#63C738,-75.89584464134761,-3.9775326744637107,#1FD7E0
8358-9,1459898478807,28,equal,target,318,84,50,2,1,distr2,62,66,50,3,2,distr1,122,78,50,1,3,101,81,21,true,62.42416534010112,-56.20697093414408,#EB14AA,-41.333702610189974,66.14775150020124,#1CE323,30.985123143868798,58.27454112868917,#CED42B,62.42416534010112,-56.20697093414408,#EB14AA
8358-9,1459898494346,29,closer,target,181,48,50,1,1,distr2,175,20,50,2,3,distr1,168,39,50,3,2,9,11,10,true,-47.992689367506784,-0.8377155089896146,#42BBBD,-38.14775642861842,8.108555941892613,#4EB19D,-19.92389396183491,1.7431148549531639,#669995,-47.992689367506784,-0.8377155089896146,#42BBBD
8358-9,1459898520834,30,further,target,330,23,50,2,2,distr1,295,7,50,3,3,distr2,144,6,50,1,1,12,35,21,true,19.918584287042084,-11.50000000000001,#9D6280,2.958327832184897,-6.344154509256549,#877788,-4.854101966249685,3.5267115137548393,#78877E,19.918584287042084,-11.50000000000001,#9D6280
8358-9,1459898533005,31,equal,target,338,12,50,1,2,distr2,169,59,50,2,3,distr1,265,33,50,3,1,21,52,50,true,11.126206254801447,-4.495279120990948,#8F707B,-2.876139510672722,-32.874425037027606,#7855AA,-57.916003823412176,11.257730727216153,#34CBAF,11.126206254801447,-4.495279120990948,#8F707B
8358-9,1459898548123,32,closer,target,297,21,50,2,3,distr2,327,69,50,3,1,distr1,309,58,50,1,2,12,15,9,true,9.53380049453048,-18.711137007955728,#98659A,36.500582680890574,-45.0744657645043,#C936B3,57.86826918823426,-37.58009341603686,#D72888,9.53380049453048,-18.711137007955728,#98659A
8358-9,1459898559096,33,equal,target,69,99,50,3,2,distr2,203,91,50,1,1,distr1,44,72,50,2,3,26,73,55,true,35.47842700498474,92.42446222322297,#D8FE01,51.792465624382885,50.0154026730478,#DBAA24,-83.76594166417208,-35.556532692523895,#0B9BF4,35.47842700498474,92.42446222322297,#D8FE01
8358-9,1459898572137,34,closer,target,139,41,50,3,2,distr2,123,25,50,2,3,distr1,158,35,50,1,1,9,7,9,true,-30.94309278913365,26.8984201886108,#4BB46C,-32.45143490983756,13.111230769556927,#53AC8B,-13.615975875375677,20.9667641986356,#609F63,-30.94309278913365,26.8984201886108,#4BB46C
8358-9,1459898595615,35,closer,target,239,35,50,2,1,distr1,279,82,50,1,3,distr2,249,29,50,3,2,17,5,17,true,-18.026332621851907,-30.000855524573925,#5354AC,12.827626133298915,-80.9904439288013,#9F17E8,-10.392670536813721,-27.07383236841885,#665BA4,-18.026332621851907,-30.000855524573925,#5354AC
8358-9,1459898611105,36,equal,distr1,131,73,50,1,3,distr2,57,7,50,3,1,target,351,89,50,2,2,85,36,32,false,87.90426231296725,-13.92266738858057,#F10E30,-47.892309116307025,55.093799356262366,#22DD45,3.8124732451051897,5.870693975617968,#888877,-47.892309116307025,55.093799356262366,#22DD45
8358-9,1459898628356,37,closer,target,328,14,50,2,2,distr1,270,33,50,3,3,distr2,292,34,50,1,1,18,16,7,true,11.872673346189963,-7.41886969926487,#916E81,-6.062001655779398e-15,-33,#7F55AA,12.736624176141007,-31.524251055270774,#9F54AB,11.872673346189963,-7.41886969926487,#916E81
8358-9,1459898657681,38,closer,target,138,14,50,2,1,distr1,65,18,50,3,2,distr2,117,42,50,1,3,13,19,18,true,-10.404027556683516,9.367828489024017,#6E9178,7.60712871133259,16.3135401666597,#939669,-19.067600989060963,37.422274015911455,#4FB54A,-10.404027556683516,9.367828489024017,#6E9178
8358-9,1459898677605,39,equal,target,358,83,50,2,2,distr1,299,82,50,3,3,distr2,57,35,50,1,1,39,48,71,true,82.94943864258495,-2.896658226307568,#E9161D,39.754388860199654,-71.71881598543044,#E517E8,19.06236622552595,29.353469878089843,#ACA853,82.94943864258495,-2.896658226307568,#E9161D
8358-9,1459898697064,40,further,target,354,30,50,1,2,distr1,333,46,50,2,1,distr2,220,55,50,3,3,11,34,33,true,29.8356568610482,-3.1358538980296027,#A65961,40.98630011266492,-20.88356298801916,#BA457A,-42.1324443715438,-35.35331853275966,#3968C6,29.8356568610482,-3.1358538980296027,#A65961
8358-9,1459898707618,41,equal,target,212,66,50,3,1,distr1,114,94,50,1,2,distr2,256,85,50,2,3,68,27,80,true,-55.97117434632412,-34.974671439391514,#2B7AD4,-38.23324444912522,85.87327301840448,#20F708,-20.563361125971763,-82.4751367334597,#4D13EC,-55.97117434632412,-34.974671439391514,#2B7AD4
8358-9,1459898721010,42,further,target,222,2,50,1,2,distr1,229,16,50,2,1,distr2,343,33,50,3,3,13,24,25,true,-1.4862896509547885,-1.3382612127177165,#7D7E82,-10.496944463848116,-12.07535328356435,#6B7394,31.558056946780166,-9.648266255850325,#AA556D,-1.4862896509547885,-1.3382612127177165,#7D7E82
8358-9,1459898742939,43,closer,target,357,25,50,3,1,distr1,278,17,50,2,3,distr2,328,19,50,1,2,18,10,10,true,24.965738368864347,-1.3083989060736092,#9F6063,2.365942716321113,-16.834557168606697,#856A95,16.11291382697209,-10.068466020430895,#986781,24.965738368864347,-1.3083989060736092,#9F6063
8358-9,1459898757669,44,equal,target,116,44,50,2,2,distr2,93,0,50,1,1,distr1,31,89,50,3,3,50,30,31,true,-19.28833045871941,39.54693803716334,#4FB847,76.28788976248799,45.83838866699482,#F1830E,0,0,#808080,-19.28833045871941,39.54693803716334,#4FB847
8358-9,1459898770896,45,equal,target,171,13,50,1,3,distr1,225,57,50,3,2,distr2,23,48,50,2,1,33,34,47,true,-12.83994842773679,2.0336480455230026,#6F908B,-40.305086527633215,-40.30508652763321,#375BC8,44.184232965717136,18.75509416748514,#BD7142,-12.83994842773679,2.0336480455230026,#6F908B
8358-9,1459898784737,46,further,target,161,90,50,2,3,distr1,103,58,50,1,2,distr2,256,76,50,3,1,17,70,73,true,-85.09667180393852,29.301133901144095,#0DF2AA,-13.047161151944172,56.51346375754365,#5FC936,-18.38606406557475,-73.74247519697573,#521FE0,-85.09667180393852,29.301133901144095,#0DF2AA
8358-9,1459898794321,47,further,target,106,26,50,1,3,distr2,25,46,50,2,1,distr1,162,12,50,3,2,17,37,32,true,-7.166571251241975,24.99280409439629,#6EA15E,-11.412678195541842,3.7082039324993703,#708F86,41.6901582036859,19.440440040072176,#BA7645,-7.166571251241975,24.99280409439629,#6EA15E
8358-9,1459898808505,48,equal,target,162,54,50,2,1,distr1,332,70,50,3,3,distr2,113,77,50,1,2,79,21,94,true,-51.35705187993829,16.686917696247164,#3BC49B,61.80633150012489,-32.863009395012355,#D9267A,-30.08629689367408,70.8788737158379,#34E21D,-51.35705187993829,16.686917696247164,#3BC49B
8358-9,1459898820932,49,closer,target,245,13,50,3,1,distr2,276,34,50,2,2,distr1,235,40,50,1,3,15,14,13,true,-5.494037402629089,-11.78200123147645,#726F90,-22.943057454041856,-32.76608177155966,#4D55B3,3.5539677511002017,-33.8137444425213,#8854AB,-5.494037402629089,-11.78200123147645,#726F90
8358-9,1459898910309,50,equal,target,16,85,50,1,3,distr2,260,99,50,3,2,distr1,130,78,50,2,1,73,54,75,true,81.7072441547571,23.429175244444927,#EC4D13,-50.13743355555007,59.75146656328028,#1CE33D,-17.191169589026103,-97.4959675482086,#5501FE,81.7072441547571,23.429175244444927,#EC4D13
5568-1,1459898652336,1,further,target,18,25,50,2,2,distr1,10,51,50,3,3,distr2,149,21,50,1,1,13,35,48,true,23.776412907378838,7.7254248593736845,#9F7360,50.22519540362261,8.856057061013447,#C1543E,-18.000513314744353,10.815799573111143,#659A7F,23.776412907378838,7.7254248593736845,#9F7360
5568-1,1459898701542,2,equal,target,15,51,50,2,3,distr2,93,55,50,1,2,distr1,341,29,50,3,1,21,57,65,true,49.262217140742486,13.199771300228559,#C15F3E,27.42003869238019,-9.441476479257544,#A45B72,-2.8784775933619113,54.92462441150156,#78C639,49.262217140742486,13.199771300228559,#C15F3E
5568-1,1459898731811,3,closer,target,312,87,50,2,3,distr1,297,87,50,3,1,distr2,287,24,50,1,2,7,17,18,true,58.21436275322063,-64.65359981653333,#EE11C2,39.49717347734056,-77.51756760438802,#E311EE,7.016920913345681,-22.95131414311285,#91619E,58.21436275322063,-64.65359981653333,#EE11C2
5568-1,1459898761521,4,closer,distr2,97,45,50,1,2,target,113,72,50,3,3,distr1,118,91,50,2,1,5,10,15,false,-28.13264125122771,66.2763494485757,#39DB24,-42.72191221351607,80.34823095016235,#13F40B,-5.484120453231632,44.66457682385949,#72B946,-5.484120453231632,44.66457682385949,#72B946
5568-1,1459898823609,5,further,target,112,5,50,1,2,distr2,133,45,50,2,3,distr1,3,7,50,3,1,18,23,38,true,-1.8730329670795602,4.635919272833937,#7B8679,6.9904067432820165,0.36635169370060683,#887777,-30.689926202812426,32.910916572862675,#46B95F,-1.8730329670795602,4.635919272833937,#7B8679
5568-1,1459898837094,6,equal,target,207,73,50,3,3,distr2,64,48,50,1,2,distr1,315,0,50,2,1,24,64,31,true,-65.04347626575085,-33.141306480986906,#2289DD,0,0,#808080,21.04181504587572,43.14211422236002,#B5BD42,-65.04347626575085,-33.141306480986906,#2289DD
5568-1,1459898858006,7,further,target,282,68,50,1,3,distr1,293,91,50,3,1,distr2,191,44,50,2,2,10,38,38,true,14.137994975607642,-66.51403684989877,#A229D6,35.55653269252389,-83.76594166417209,#D80BF4,-43.19159607169721,-8.395595796567967,#47A3B8,14.137994975607642,-66.51403684989877,#A229D6
5568-1,1459898896549,8,further,target,313,84,50,2,3,distr2,51,99,50,3,2,distr1,301,46,50,1,1,8,79,77,true,57.28786224524988,-61.43371093601031,#EB14BC,23.69175144586249,-39.42969583229717,#BA45B8,62.30271871393391,76.93745018424012,#FED801,57.28786224524988,-61.43371093601031,#EB14BC
5568-1,1459898912345,9,further,target,225,57,50,3,2,distr1,278,48,50,2,1,distr2,5,93,50,1,3,18,48,43,true,-40.305086527633215,-40.30508652763321,#375BC8,6.680308846083142,-47.53286729959538,#9042BD,92.64610692253234,8.105484075532209,#F61D09,-40.305086527633215,-40.30508652763321,#375BC8
5568-1,1459898929552,10,closer,distr2,276,90,50,1,1,distr1,272,39,50,2,3,target,288,57,50,3,2,8,8,11,false,17.613968679371993,-54.21022142882376,#AB37C8,1.36108037139755,-38.976242253744736,#834EB1,9.407561694088768,-89.50697058314461,#960DF2,9.407561694088768,-89.50697058314461,#960DF2
5568-1,1459898947022,11,equal,target,81,27,50,1,1,distr1,324,61,50,3,3,distr2,256,91,50,2,2,65,79,28,true,4.223730556086235,26.66758519606872,#8AA25D,49.35003665687178,-35.85490038984088,#CD328F,-22.01489249956977,-88.29691109111567,#490BF4,4.223730556086235,26.66758519606872,#8AA25D
5568-1,1459898980526,12,further,target,191,42,50,3,1,distr1,165,24,50,1,3,distr2,136,55,50,2,2,14,36,21,true,-41.228341704801885,-8.013977805814879,#4AA1B5,-23.182219830937637,6.211657082460505,#619E8F,-39.56368901862582,38.206210375244844,#39C65F,-41.228341704801885,-8.013977805814879,#4AA1B5
5568-1,1459899007134,13,further,target,266,21,50,1,2,distr2,70,9,50,2,3,distr1,351,20,50,3,1,18,38,32,true,-1.4648859486266372,-20.948845055456307,#7C659A,19.753766811902754,-3.1286893008046226,#99666E,3.0781812899310195,8.457233587073175,#878B74,-1.4648859486266372,-20.948845055456307,#7C659A
5568-1,1459899031975,14,closer,target,277,79,50,2,2,distr2,268,24,50,3,3,distr1,315,69,50,1,1,17,17,19,true,9.627678129006666,-78.41114597966444,#971BE4,48.79036790187177,-48.79036790187179,#D728AB,-0.8375879208600183,-23.985379848458297,#7D619E,9.627678129006666,-78.41114597966444,#971BE4
5568-1,1459899046908,15,equal,target,33,84,50,1,3,distr2,164,10,50,3,1,distr1,146,74,50,2,2,52,36,29,true,70.44832770741561,45.749678941262275,#EB8A14,-61.34878036907308,41.38027485683527,#21DE73,-9.612616959383189,2.756373558169992,#738C85,70.44832770741561,45.749678941262275,#EB8A14
5568-1,1459899101350,16,closer,distr2,322,43,50,2,1,distr1,297,31,50,1,3,target,259,31,50,3,2,12,18,8,false,-5.915078856672883,-30.430442686877583,#7158A7,14.073705491925946,-27.62120224983941,#A358A7,33.884462405089046,-26.4734434390033,#B6498E,33.884462405089046,-26.4734434390033,#B6498E
5568-1,1459899122370,17,further,target,259,45,50,1,3,distr2,328,76,50,2,1,distr1,218,47,50,3,2,18,26,38,true,-8.586404791944508,-44.173223255144876,#6A46B9,-37.03650541951593,-28.936089340305934,#4470BB,64.45165530788836,-40.27386408172358,#E01F86,-8.586404791944508,-44.173223255144876,#6A46B9
5568-1,1459899147843,18,closer,target,194,5,50,1,2,distr1,215,14,50,3,1,distr2,233,13,50,2,3,8,14,8,true,-4.851478631379983,-1.2096094779983375,#798386,-11.468128620045885,-8.030070108914646,#6E7D91,-7.823595300976628,-10.382261630614806,#6F7390,-4.851478631379983,-1.2096094779983375,#798386
5568-1,1459899155923,19,equal,target,235,40,50,1,1,distr1,346,47,50,2,3,distr2,307,85,50,3,2,32,29,23,true,-22.943057454041856,-32.76608177155966,#4D55B3,45.60389913497183,-11.37032909318439,#BB4460,51.154276967924076,-67.88401835401991,#EC13D3,-22.943057454041856,-32.76608177155966,#4D55B3
5568-1,1459899195752,20,further,target,347,16,50,3,1,distr2,156,73,50,1,3,distr1,10,31,50,2,2,11,57,59,true,15.589921036563762,-3.5992168695018454,#946B74,30.529040343378448,5.3830935076748405,#A76558,-66.68881840790985,29.69177494453343,#22DD92,15.589921036563762,-3.5992168695018454,#946B74
5568-1,1459899216195,21,closer,distr1,227,99,50,1,3,target,251,60,50,2,2,distr2,261,41,50,3,1,6,9,13,false,-19.534089267429398,-56.73111453595901,#4F33CC,-67.51783764618736,-72.40401646029788,#0138FE,-6.413813066649473,-40.49522196440064,#704BB4,-67.51783764618736,-72.40401646029788,#0138FE
5568-1,1459899225339,22,equal,target,91,34,50,3,3,distr2,348,19,50,2,1,distr1,9,92,50,1,2,59,47,26,true,-0.5933818188676382,33.9948216353173,#7EAB54,90.86732733475267,14.39197078370124,#F52D0A,18.584804413942305,-3.9503221255374377,#986771,-0.5933818188676382,33.9948216353173,#7EAB54
5568-1,1459899240370,23,further,distr1,16,7,50,3,2,distr2,224,56,50,2,3,target,333,13,50,1,1,13,27,31,false,11.583084814448782,-5.90187649661411,#906F7E,6.728831871568232,1.9294614907189942,#887B77,-40.28302881896446,-38.90086874570385,#385EC7,6.728831871568232,1.9294614907189942,#887B77
5568-1,1459899253057,24,closer,target,289,24,50,3,1,distr2,332,72,50,1,2,distr1,0,22,50,2,3,19,18,17,true,7.813635706971752,-22.692445814383607,#93619E,22,0,#9C6363,63.57222668584274,-33.80195252058414,#DB2479,7.813635706971752,-22.692445814383607,#93619E
5568-1,1459899265829,25,further,target,19,99,50,2,2,distr2,287,99,50,1,1,distr1,2,89,50,3,3,10,49,44,true,93.60633898433237,32.23124729125851,#FE5101,88.94578360469953,3.106055206522586,#F1160E,28.944798767550935,-94.67417084034051,#C701FE,93.60633898433237,32.23124729125851,#FE5101
5568-1,1459899279118,26,equal,target,33,37,50,2,1,distr2,161,37,50,1,3,distr1,239,37,50,3,2,49,34,47,true,31.03081101398069,20.151644295556004,#AF8450,-19.056408771672015,-31.715190125978147,#5052AF,-34.98418729717472,12.046021714914794,#50AF91,31.03081101398069,20.151644295556004,#AF8450
5568-1,1459899300715,27,closer,target,105,8,50,3,2,distr2,178,11,50,2,3,distr1,194,13,50,1,1,13,9,5,true,-2.070552360820167,7.7274066103125465,#7A8A75,-12.613844441587956,-3.1449846427956776,#6F8890,-10.993299097210054,0.38389446372751257,#718E8D,-2.070552360820167,7.7274066103125465,#7A8A75
5568-1,1459899319238,28,equal,target,252,17,50,2,3,distr2,106,6,50,1,2,distr1,102,57,50,3,1,52,27,27,true,-5.2532889043741084,-16.16796077701761,#726A95,-11.850966376612282,55.754413241826924,#62C837,-1.6538241349019942,5.767570175629913,#7B8778,-5.2532889043741084,-16.16796077701761,#726A95
5568-1,1459899326633,29,equal,target,211,73,50,1,3,distr2,338,0,50,3,1,distr1,304,78,50,2,2,38,25,31,true,-62.5732129512542,-37.597779468433956,#227CDD,43.617046470718265,-64.66493065929325,#E31CD6,0,0,#808080,-62.5732129512542,-37.597779468433956,#227CDD
5568-1,1459899339484,30,closer,target,254,2,50,3,3,distr2,193,14,50,2,1,distr1,95,11,50,1,2,18,11,16,true,-0.5512747116339978,-1.9225233918766378,#7E7D82,-0.9587131702242406,10.9581416790092,#7D8E71,-13.641180906993293,-3.14931476081411,#6E8A91,-0.5512747116339978,-1.9225233918766378,#7E7D82
5568-1,1459899349900,31,closer,target,1,49,50,1,2,distr1,339,27,50,2,1,distr2,351,42,50,3,3,16,8,9,true,48.992537062663175,0.8551679154268921,#BE4341,25.206671515424443,-9.67593463772312,#A25D75,41.482910304995784,-6.570247531689707,#B54A5A,48.992537062663175,0.8551679154268921,#BE4341
5568-1,1459899360851,32,equal,target,63,15,50,3,3,distr1,109,73,50,1,1,distr2,219,50,50,2,2,27,46,65,true,6.809857496093203,13.365097862825516,#91936C,-23.766475275372436,69.02285601875013,#45DD22,-38.857298072848536,-31.46601955249188,#406CBF,6.809857496093203,13.365097862825516,#91936C
5568-1,1459899369952,33,equal,target,30,97,50,2,1,distr2,198,57,50,3,2,distr1,96,92,50,1,3,58,52,57,true,84.00446416709056,48.49999999999999,#FB8004,-9.616618620624127,91.49601437388114,#68F50A,-54.21022142882376,-17.613968679371997,#379DC8,84.00446416709056,48.49999999999999,#FB8004
5568-1,1459899393377,34,further,target,140,42,50,3,1,distr2,10,81,50,2,2,distr1,155,58,50,1,3,7,67,70,true,-32.173866610997074,26.997079606834657,#4AB56E,-52.565851648125694,24.51185918096057,#36C98C,79.76942799398886,14.065502391021356,#E73B18,-32.173866610997074,26.997079606834657,#4AB56E
5568-1,1459899402173,35,equal,target,140,54,50,3,2,distr1,27,25,50,1,3,distr2,249,19,50,2,1,39,49,32,true,-41.366399928424805,34.71053092307313,#3BC469,22.275163104709197,11.349762493488669,#9F7C60,-6.808991041360714,-17.73802810344683,#6F6798,-41.366399928424805,34.71053092307313,#3BC469
5568-1,1459899426407,36,closer,target,296,35,50,1,3,distr2,285,28,50,3,1,distr1,304,26,50,2,2,5,5,5,true,15.34299013761771,-31.457791620470847,#A653AC,14.539015490239422,-21.55497688643108,#A15E9C,7.246933262870568,-27.045923136093915,#915CA3,15.34299013761771,-31.457791620470847,#A653AC
5568-1,1459899436052,37,equal,target,130,70,50,1,2,distr1,350,88,50,3,3,distr2,53,23,50,2,1,85,27,43,true,-44.99513267805776,53.62311101832846,#26D944,86.66308226507431,-15.281039634689874,#F00F35,13.84174553249711,18.368616731087734,#9D9662,-44.99513267805776,53.62311101832846,#26D944
5568-1,1459899455922,38,further,target,75,32,50,3,1,distr2,263,97,50,1,3,distr1,126,46,50,2,2,13,82,66,true,8.282209443280664,30.909626441250186,#94A857,-27.03812160545376,37.214781741247585,#45BA51,-11.821326310299275,-96.27697670920824,#6304FB,8.282209443280664,30.909626441250186,#94A857
5568-1,1459899484771,39,closer,target,275,43,50,3,2,distr2,240,82,50,2,3,distr1,249,36,50,1,1,9,17,15,true,3.7476969381492893,-42.83637201794506,#8949B6,-12.901246183630825,-33.60889535389926,#5F52AD,-41.000000000000036,-71.01408311032395,#1717E8,3.7476969381492893,-42.83637201794506,#8949B6
5568-1,1459899492733,40,equal,target,116,64,50,3,3,distr1,358,70,50,2,1,distr2,208,39,50,1,2,80,54,47,true,-28.05575339450096,57.52281896314668,#39D12E,69.9573578913367,-2.442964769175058,#D9262C,-34.434956121498146,-18.309390948649742,#4E83B1,-28.05575339450096,57.52281896314668,#39D12E
5568-1,1459899504277,41,closer,target,299,60,50,2,1,distr1,300,28,50,1,3,distr2,271,44,50,3,2,10,13,12,true,29.088577214780237,-52.47718242836374,#C933CC,14.000000000000004,-24.24871130596428,#A35CA3,0.7679058832404577,-43.99329858688122,#8147B8,29.088577214780237,-52.47718242836374,#C933CC
