x,y,hex
-0.34729635533386066,-1.969615506024416,#7F7D82
-0.6945927106677213,-3.939231012048832,#7E7A85
-1.041889066001582,-5.908846518073248,#7D7887
-1.3891854213354426,-7.878462024097664,#7C758A
-1.7364817766693033,-9.84807753012208,#7B738C
-2.083778132003164,-11.817693036146496,#7A708F
-2.4310744873370247,-13.787308542170912,#7A6E91
-2.7783708426708853,-15.756924048195328,#796B94
-3.125667198004746,-17.726539554219745,#786996
-3.4729635533386065,-19.69615506024416,#776699
-3.820259908672467,-21.665770566268577,#76639C
-4.167556264006328,-23.63538607229299,#75619E
-4.514852619340188,-25.60500157831741,#745EA1
-4.862148974674049,-27.574617084341824,#745CA3
-5.2094453300079095,-29.544232590366242,#7359A6
-5.556741685341771,-31.513848096390657,#7257A8
-5.904038040675632,-33.48346360241507,#7154AB
-6.251334396009492,-35.45307910843949,#7052AD
-6.598630751343353,-37.42269461446391,#6F4FB0
-6.945927106677213,-39.39231012048832,#6F4DB3
-7.293223462011074,-41.361925626512736,#6E4AB5
-7.640519817344934,-43.331541132537154,#6D47B8
-7.987816172678795,-45.30115663856157,#6C45BA
-8.335112528012656,-47.27077214458598,#6B42BD
-8.682408883346517,-49.2403876506104,#6A40BF
-9.029705238680377,-51.21000315663482,#693DC2
-9.377001594014239,-53.17961866265923,#693BC4
-9.724297949348099,-55.14923416868365,#6838C7
-10.071594304681959,-57.118849674708066,#6736C9
-10.418890660015819,-59.088465180732484,#6633CC
-10.766187015349681,-61.058080686756895,#6530CF
-11.113483370683541,-63.02769619278131,#642ED1
-11.460779726017401,-64.99731169880573,#632BD4
-11.808076081351263,-66.96692720483014,#6329D6
-12.155372436685123,-68.93654271085457,#6226D9
-12.502668792018984,-70.90615821687898,#6124DB
-12.849965147352844,-72.87577372290339,#6021DE
-13.197261502686706,-74.84538922892781,#5F1FE0
-13.544557858020566,-76.81500473495223,#5E1CE3
-13.891854213354426,-78.78462024097664,#5E19E6
-14.239150568688288,-80.75423574700106,#5D17E8
-14.586446924022148,-82.72385125302547,#5C14EB
-14.933743279356008,-84.69346675904988,#5B12ED
-15.281039634689868,-86.66308226507431,#5A0FF0
-15.62833599002373,-88.63269777109872,#590DF2
-15.97563234535759,-90.60231327712314,#580AF5
-16.322928700691453,-92.57192878314756,#5808F7
-16.670225056025313,-94.54154428917197,#5705FA
-17.017521411359173,-96.51115979519639,#5603FC
0,0,#808080
-0.27834620192013165,-1.9805361374831405,#7F7D82
-0.5566924038402633,-3.961072274966281,#7E7A85
-0.8350386057603949,-5.941608412449422,#7D7887
-1.1133848076805266,-7.922144549932562,#7D758A
-1.3917310096006583,-9.902680687415703,#7C738C
-1.6700772115207898,-11.883216824898843,#7B708F
-1.9484234134409215,-13.863752962381984,#7B6E91
-2.2267696153610532,-15.844289099865124,#7A6B94
-2.505115817281185,-17.824825237348264,#796996
-2.7834620192013166,-19.805361374831406,#796699
-3.0618082211214483,-21.785897512314545,#78639C
-3.3401544230415796,-23.766433649797687,#77619E
-3.6185006249617113,-25.746969787280825,#775EA1
-3.896846826881843,-27.727505924763967,#765CA3
-4.175193028801975,-29.708042062247106,#7559A6
-4.4535392307221064,-31.688578199730248,#7557A8
-4.731885432642238,-33.66911433721339,#7454AB
-5.01023163456237,-35.64965047469653,#7352AD
-5.288577836482501,-37.63018661217967,#734FB0
-5.566924038402633,-39.61072274966281,#724DB3
-5.8452702403227645,-41.59125888714595,#714AB5
-6.123616442242897,-43.57179502462909,#7147B8
-6.401962644163028,-45.55233116211223,#7045BA
-6.680308846083159,-47.532867299595374,#6F42BD
-6.958655048003291,-49.513403437078516,#6F40BF
-7.237001249923423,-51.49393957456165,#6E3DC2
-7.515347451843555,-53.47447571204479,#6D3BC4
-7.793693653763686,-55.455011849527935,#6C38C7
-8.072039855683817,-57.43554798701108,#6C36C9
-8.35038605760395,-59.41608412449421,#6B33CC
-8.628732259524082,-61.396620261977354,#6A30CF
-8.907078461444213,-63.377156399460496,#6A2ED1
-9.185424663364344,-65.35769253694363,#692BD4
-9.463770865284475,-67.33822867442677,#6829D6
-9.742117067204608,-69.31876481190992,#6826D9
-10.02046326912474,-71.29930094939306,#6724DB
-10.298809471044871,-73.2798370868762,#6621DE
-10.577155672965002,-75.26037322435934,#661FE0
-10.855501874885135,-77.24090936184248,#651CE3
-11.133848076805267,-79.22144549932563,#6419E6
-11.412194278725398,-81.20198163680877,#6417E8
-11.690540480645529,-83.1825177742919,#6314EB
-11.96888668256566,-85.16305391177504,#6212ED
-12.247232884485793,-87.14359004925818,#620FF0
-12.525579086405925,-89.12412618674132,#610DF2
-12.803925288326056,-91.10466232422446,#600AF5
-13.082271490246187,-93.0851984617076,#6008F7
-13.360617692166318,-95.06573459919075,#5F05FA
-13.638963894086451,-97.04627073667389,#5E03FC
0,0,#808080
-0.20905692653530672,-1.9890437907365468,#7F7D82
-0.41811385307061344,-3.9780875814730936,#7E7A85
-0.6271707796059202,-5.96713137220964,#7E7887
-0.8362277061412269,-7.956175162946187,#7D758A
-1.0452846326765335,-9.945218953682733,#7D738C
-1.2543415592118403,-11.93426274441928,#7C708F
-1.4633984857471471,-13.923306535155827,#7C6E91
-1.6724554122824538,-15.912350325892374,#7B6B94
-1.8815123388177604,-17.90139411662892,#7B6996
-2.090569265353067,-19.890437907365467,#7A6699
-2.299626191888374,-21.879481698102015,#7A639C
-2.5086831184236806,-23.86852548883856,#79619E
-2.7177400449589872,-25.85756927957511,#795EA1
-2.9267969714942943,-27.846613070311655,#785CA3
-3.135853898029601,-29.835656861048204,#7859A6
-3.3449108245649075,-31.82470065178475,#7757A8
-3.553967751100214,-33.8137444425213,#7754AB
-3.7630246776355207,-35.80278823325784,#7652AD
-3.972081604170828,-37.79183202399439,#764FB0
-4.181138530706134,-39.78087581473093,#754DB3
-4.3901954572414414,-41.769919605467486,#754AB5
-4.599252383776748,-43.75896339620403,#7447B8
-4.808309310312055,-45.748007186940576,#7445BA
-5.017366236847361,-47.73705097767712,#7342BD
-5.226423163382668,-49.72609476841367,#7340BF
-5.4354800899179745,-51.71513855915022,#723DC2
-5.644537016453281,-53.704182349886764,#723BC4
-5.853593942988589,-55.69322614062331,#7138C7
-6.062650869523895,-57.682269931359855,#7136C9
-6.271707796059202,-59.67131372209641,#7033CC
-6.480764722594508,-61.66035751283295,#7030CF
-6.689821649129815,-63.6494013035695,#6F2ED1
-6.898878575665122,-65.63844509430605,#6F2BD4
-7.107935502200428,-67.6274888850426,#6E29D6
-7.316992428735735,-69.61653267577914,#6E26D9
-7.5260493552710415,-71.60557646651569,#6D24DB
-7.735106281806349,-73.59462025725223,#6D21DE
-7.944163208341656,-75.58366404798878,#6C1FE0
-8.153220134876962,-77.57270783872532,#6C1CE3
-8.362277061412268,-79.56175162946187,#6B19E6
-8.571333987947575,-81.55079542019841,#6B17E8
-8.780390914482883,-83.53983921093497,#6A14EB
-8.989447841018189,-85.52888300167152,#6A12ED
-9.198504767553496,-87.51792679240806,#690FF0
-9.407561694088802,-89.50697058314461,#690DF2
-9.61661862062411,-91.49601437388115,#680AF5
-9.825675547159415,-93.4850581646177,#6808F7
-10.034732473694723,-95.47410195535424,#6705FA
-10.24378940023003,-97.46314574609079,#6703FC
0,0,#808080
-0.13951294748825116,-1.9951281005196484,#7F7D82
-0.2790258949765023,-3.990256201039297,#7F7A85
-0.4185388424647535,-5.985384301558945,#7E7887
-0.5580517899530046,-7.980512402078594,#7E758A
-0.6975647374412558,-9.975640502598242,#7E738C
-0.837077684929507,-11.97076860311789,#7D708F
-0.9765906324177581,-13.965896703637538,#7D6E91
-1.1161035799060093,-15.961024804157187,#7D6B94
-1.2556165273942606,-17.956152904676834,#7C6996
-1.3951294748825116,-19.951281005196485,#7C6699
-1.5346424223707626,-21.946409105716132,#7C639C
-1.674155369859014,-23.94153720623578,#7B619E
-1.8136683173472652,-25.93666530675543,#7B5EA1
-1.9531812648355162,-27.931793407275077,#7B5CA3
-2.0926942123237673,-29.926921507794727,#7A59A6
-2.2322071598120186,-31.922049608314374,#7A57A8
-2.37172010730027,-33.917177708834025,#7A54AB
-2.511233054788521,-35.91230580935367,#7952AD
-2.650746002276772,-37.90743390987332,#794FB0
-2.790258949765023,-39.90256201039297,#794DB3
-2.9297718972532745,-41.89769011091261,#784AB5
-3.0692848447415253,-43.892818211432264,#7847B8
-3.2087977922297766,-45.887946311951914,#7845BA
-3.348310739718028,-47.88307441247156,#7742BD
-3.487823687206279,-49.87820251299121,#7740BF
-3.6273366346945304,-51.87333061351086,#773DC2
-3.766849582182781,-53.86845871403051,#763BC4
-3.9063625296710325,-55.86358681455015,#7638C7
-4.045875477159283,-57.858714915069804,#7636C9
-4.185388424647535,-59.853843015589455,#7533CC
-4.324901372135786,-61.8489711161091,#7530CF
-4.464414319624037,-63.84409921662875,#752ED1
-4.603927267112288,-65.8392273171484,#742BD4
-4.74344021460054,-67.83435541766805,#7429D6
-4.882953162088791,-69.8294835181877,#7426D9
-5.022466109577042,-71.82461161870734,#7324DB
-5.161979057065293,-73.81973971922699,#7321DE
-5.301492004553544,-75.81486781974664,#731FE0
-5.441004952041795,-77.80999592026629,#721CE3
-5.580517899530046,-79.80512402078594,#7219E6
-5.720030847018298,-81.80025212130559,#7217E8
-5.859543794506549,-83.79538022182523,#7114EB
-5.9990567419948,-85.79050832234488,#7112ED
-6.138569689483051,-87.78563642286453,#710FF0
-6.278082636971302,-89.78076452338418,#700DF2
-6.417595584459553,-91.77589262390383,#700AF5
-6.557108531947804,-93.77102072442348,#7008F7
-6.696621479436056,-95.76614882494312,#6F05FA
-6.836134426924307,-97.76127692546277,#6F03FC
0,0,#808080
-0.06979899340500152,-1.9987816540381915,#7F7D82
-0.13959798681000304,-3.997563308076383,#7F7A85
-0.20939698021500458,-5.996344962114574,#7F7887
-0.2791959736200061,-7.995126616152766,#7F758A
-0.3489949670250076,-9.993908270190957,#7F738C
-0.41879396043000916,-11.992689924229149,#7E708F
-0.48859295383501067,-13.99147157826734,#7E6E91
-0.5583919472400122,-15.990253232305532,#7E6B94
-0.6281909406450137,-17.989034886343724,#7E6996
-0.6979899340500152,-19.987816540381914,#7E6699
-0.7677889274550167,-21.986598194420107,#7E639C
-0.8375879208600183,-23.985379848458297,#7D619E
-0.9073869142650198,-25.98416150249649,#7D5EA1
-0.9771859076700213,-27.98294315653468,#7D5CA3
-1.0469849010750227,-29.981724810572874,#7D59A6
-1.1167838944800244,-31.980506464611064,#7D57A8
-1.186582887885026,-33.97928811864926,#7D54AB
-1.2563818812900274,-35.97806977268745,#7C52AD
-1.326180874695029,-37.97685142672564,#7C4FB0
-1.3959798681000304,-39.97563308076383,#7C4DB3
-1.465778861505032,-41.974414734802025,#7C4AB5
-1.5355778549100334,-43.973196388840215,#7C47B8
-1.605376848315035,-45.971978042878405,#7C45BA
-1.6751758417200366,-47.970759696916595,#7B42BD
-1.744974835125038,-49.969541350954785,#7B40BF
-1.8147738285300397,-51.96832300499298,#7B3DC2
-1.884572821935041,-53.96710465903117,#7B3BC4
-1.9543718153400427,-55.96588631306936,#7B38C7
-2.024170808745044,-57.96466796710755,#7B36C9
-2.0939698021500455,-59.96344962114575,#7A33CC
-2.1637687955550473,-61.96223127518394,#7A30CF
-2.2335677889600487,-63.96101292922213,#7A2ED1
-2.30336678236505,-65.95979458326032,#7A2BD4
-2.373165775770052,-67.95857623729852,#7A29D6
-2.4429647691750533,-69.9573578913367,#7A26D9
-2.5127637625800547,-71.9561395453749,#7924DB
-2.582562755985056,-73.95492119941309,#7921DE
-2.652361749390058,-75.95370285345128,#791FE0
-2.7221607427950594,-77.95248450748947,#791CE3
-2.7919597362000608,-79.95126616152766,#7919E6
-2.8617587296050626,-81.95004781556585,#7917E8
-2.931557723010064,-83.94882946960405,#7814EB
-3.0013567164150654,-85.94761112364223,#7812ED
-3.071155709820067,-87.94639277768043,#780FF0
-3.1409547032250686,-89.94517443171861,#780DF2
-3.21075369663007,-91.94395608575681,#780AF5
-3.2805526900350714,-93.942737739795,#7808F7
-3.3503516834400733,-95.94151939383319,#7705FA
-3.4201506768450747,-97.94030104787139,#7703FC
0,0,#808080
-3.6739403974420594e-16,-2,#807D82
-7.347880794884119e-16,-4,#807A85
-1.102182119232618e-15,-6,#807887
-1.4695761589768238e-15,-8,#7F758A
-1.8369701987210296e-15,-10,#7F738C
-2.204364238465236e-15,-12,#7F708F
-2.5717582782094417e-15,-14,#7F6E91
-2.9391523179536475e-15,-16,#7F6B94
-3.3065463576978533e-15,-18,#7F6996
-3.673940397442059e-15,-20,#7F6699
-4.0413344371862654e-15,-22,#7F639C
-4.408728476930472e-15,-24,#7F619E
-4.776122516674677e-15,-26,#7F5EA1
-5.143516556418883e-15,-28,#7F5CA3
-5.510910596163089e-15,-30,#7F59A6
-5.878304635907295e-15,-32,#7F57A8
-6.245698675651501e-15,-34,#7F54AB
-6.613092715395707e-15,-36,#7F52AD
-6.980486755139913e-15,-38,#7F4FB0
-7.347880794884118e-15,-40,#7F4DB3
-7.715274834628325e-15,-42,#7F4AB5
-8.082668874372531e-15,-44,#7F47B8
-8.450062914116736e-15,-46,#7F45BA
-8.817456953860943e-15,-48,#7F42BD
-9.184850993605149e-15,-50,#7F40BF
-9.552245033349354e-15,-52,#7F3DC2
-9.91963907309356e-15,-54,#7F3BC4
-1.0287033112837767e-14,-56,#7F38C7
-1.0654427152581972e-14,-58,#7F36C9
-1.1021821192326178e-14,-60,#7F33CC
-1.1389215232070385e-14,-62,#7F30CF
-1.175660927181459e-14,-64,#7F2ED1
-1.2124003311558795e-14,-66,#7F2BD4
-1.2491397351303002e-14,-68,#7F29D6
-1.2858791391047208e-14,-70,#7F26D9
-1.3226185430791413e-14,-72,#7F24DB
-1.359357947053562e-14,-74,#7F21DE
-1.3960973510279826e-14,-76,#7F1FE0
-1.432836755002403e-14,-78,#7F1CE3
-1.4695761589768237e-14,-80,#7F19E6
-1.5063155629512442e-14,-82,#7F17E8
-1.543054966925665e-14,-84,#7F14EB
-1.5797943709000856e-14,-86,#7F12ED
-1.6165337748745062e-14,-88,#7F0FF0
-1.6532731788489267e-14,-90,#7F0DF2
-1.6900125828233473e-14,-92,#7F0AF5
-1.7267519867977678e-14,-94,#7F08F7
-1.7634913907721887e-14,-96,#7F05FA
-1.8002307947466092e-14,-98,#7F03FC
0,0,#808080
0.06979899340500256,-1.9987816540381915,#807D82
0.13959798681000513,-3.997563308076383,#807A85
0.2093969802150077,-5.996344962114574,#807887
0.27919597362001025,-7.995126616152766,#80758A
0.3489949670250128,-9.993908270190957,#80738C
0.4187939604300154,-11.992689924229149,#81708F
0.48859295383501794,-13.99147157826734,#816E91
0.5583919472400205,-15.990253232305532,#816B94
0.628190940645023,-17.989034886343724,#816996
0.6979899340500256,-19.987816540381914,#816699
0.7677889274550282,-21.986598194420107,#81639C
0.8375879208600308,-23.985379848458297,#82619E
0.9073869142650333,-25.98416150249649,#825EA1
0.9771859076700359,-27.98294315653468,#825CA3
1.0469849010750385,-29.981724810572874,#8259A6
1.116783894480041,-31.980506464611064,#8257A8
1.1865828878850435,-33.97928811864926,#8254AB
1.256381881290046,-35.97806977268745,#8352AD
1.3261808746950488,-37.97685142672564,#834FB0
1.3959798681000513,-39.97563308076383,#834DB3
1.4657788615050538,-41.974414734802025,#834AB5
1.5355778549100565,-43.973196388840215,#8347B8
1.605376848315059,-45.971978042878405,#8345BA
1.6751758417200615,-47.970759696916595,#8442BD
1.744974835125064,-49.969541350954785,#8440BF
1.8147738285300665,-51.96832300499298,#843DC2
1.8845728219350693,-53.96710465903117,#843BC4
1.9543718153400718,-55.96588631306936,#8438C7
2.0241708087450743,-57.96466796710755,#8436C9
2.093969802150077,-59.96344962114575,#8533CC
2.1637687955550793,-61.96223127518394,#8530CF
2.233567788960082,-63.96101292922213,#852ED1
2.3033667823650847,-65.95979458326032,#852BD4
2.373165775770087,-67.95857623729852,#8529D6
2.4429647691750898,-69.9573578913367,#8526D9
2.512763762580092,-71.9561395453749,#8624DB
2.5825627559850948,-73.95492119941309,#8621DE
2.6523617493900975,-75.95370285345128,#861FE0
2.7221607427951,-77.95248450748947,#861CE3
2.7919597362001025,-79.95126616152766,#8619E6
2.8617587296051052,-81.95004781556585,#8617E8
2.9315577230101075,-83.94882946960405,#8714EB
3.0013567164151103,-85.94761112364223,#8712ED
3.071155709820113,-87.94639277768043,#870FF0
3.1409547032251153,-89.94517443171861,#870DF2
3.210753696630118,-91.94395608575681,#870AF5
3.2805526900351203,-93.942737739795,#8708F7
3.350351683440123,-95.94151939383319,#8805FA
3.4201506768451257,-97.94030104787139,#8803FC
0,0,#808080
0.13951294748825044,-1.9951281005196486,#807D82
0.2790258949765009,-3.9902562010392972,#807A85
0.4185388424647513,-5.985384301558946,#817887
0.5580517899530018,-7.9805124020785945,#81758A
0.6975647374412521,-9.975640502598242,#81738C
0.8370776849295026,-11.970768603117891,#82708F
0.9765906324177531,-13.96589670363754,#826E91
1.1161035799060035,-15.961024804157189,#826B94
1.255616527394254,-17.956152904676838,#836996
1.3951294748825043,-19.951281005196485,#836699
1.5346424223707549,-21.946409105716135,#83639C
1.6741553698590053,-23.941537206235783,#84619E
1.8136683173472556,-25.936665306755433,#845EA1
1.9531812648355062,-27.93179340727508,#845CA3
2.0926942123237566,-29.92692150779473,#8559A6
2.232207159812007,-31.922049608314378,#8557A8
2.3717201073002574,-33.917177708834025,#8554AB
2.511233054788508,-35.912305809353676,#8652AD
2.650746002276758,-37.907433909873326,#864FB0
2.7902589497650085,-39.90256201039297,#864DB3
2.9297718972532594,-41.89769011091262,#874AB5
3.0692848447415098,-43.89281821143227,#8747B8
3.20879779222976,-45.88794631195192,#8745BA
3.3483107397180105,-47.883074412471565,#8842BD
3.487823687206261,-49.878202512991216,#8840BF
3.6273366346945113,-51.873330613510866,#883DC2
3.7668495821827617,-53.86845871403051,#893BC4
3.9063625296710125,-55.86358681455016,#8938C7
4.045875477159263,-57.85871491506981,#8936C9
4.185388424647513,-59.85384301558946,#8A33CC
4.324901372135764,-61.848971116109105,#8A30CF
4.464414319624014,-63.844099216628756,#8A2ED1
4.603927267112264,-65.8392273171484,#8B2BD4
4.743440214600515,-67.83435541766805,#8B29D6
4.882953162088765,-69.8294835181877,#8B26D9
5.022466109577016,-71.82461161870735,#8C24DB
5.161979057065266,-73.819739719227,#8C21DE
5.301492004553516,-75.81486781974665,#8C1FE0
5.441004952041767,-77.8099959202663,#8D1CE3
5.580517899530017,-79.80512402078594,#8D19E6
5.720030847018268,-81.80025212130559,#8D17E8
5.859543794506519,-83.79538022182524,#8E14EB
5.999056741994769,-85.79050832234489,#8E12ED
6.1385696894830195,-87.78563642286454,#8E0FF0
6.27808263697127,-89.78076452338419,#8F0DF2
6.41759558445952,-91.77589262390384,#8F0AF5
6.557108531947771,-93.77102072442348,#8F08F7
6.696621479436021,-95.76614882494313,#9005FA
6.836134426924271,-97.76127692546278,#9003FC
0,0,#808080
0.20905692653530597,-1.9890437907365468,#807D82
0.41811385307061194,-3.9780875814730936,#817A85
0.6271707796059179,-5.96713137220964,#817887
0.8362277061412239,-7.956175162946187,#82758A
1.04528463267653,-9.945218953682733,#82738C
1.2543415592118359,-11.93426274441928,#83708F
1.4633984857471418,-13.923306535155827,#836E91
1.6724554122824478,-15.912350325892374,#846B94
1.8815123388177537,-17.90139411662892,#846996
2.09056926535306,-19.890437907365467,#856699
2.2996261918883656,-21.879481698102015,#85639C
2.5086831184236718,-23.86852548883856,#86619E
2.7177400449589775,-25.85756927957511,#865EA1
2.9267969714942836,-27.846613070311655,#875CA3
3.1358538980295894,-29.835656861048204,#8759A6
3.3449108245648955,-31.82470065178475,#8857A8
3.5539677511002017,-33.8137444425213,#8854AB
3.7630246776355074,-35.80278823325784,#8952AD
3.9720816041708136,-37.79183202399439,#894FB0
4.18113853070612,-39.78087581473093,#8A4DB3
4.3901954572414255,-41.769919605467486,#8A4AB5
4.599252383776731,-43.75896339620403,#8B47B8
4.808309310312037,-45.748007186940576,#8B45BA
5.0173662368473435,-47.73705097767712,#8C42BD
5.226423163382649,-49.72609476841367,#8C40BF
5.435480089917955,-51.71513855915022,#8D3DC2
5.644537016453262,-53.704182349886764,#8D3BC4
5.853593942988567,-55.69322614062331,#8E38C7
6.062650869523873,-57.682269931359855,#8E36C9
6.271707796059179,-59.67131372209641,#8F33CC
6.480764722594485,-61.66035751283295,#8F30CF
6.689821649129791,-63.6494013035695,#902ED1
6.898878575665097,-65.63844509430605,#902BD4
7.107935502200403,-67.6274888850426,#9129D6
7.316992428735709,-69.61653267577914,#9126D9
7.526049355271015,-71.60557646651569,#9224DB
7.7351062818063205,-73.59462025725223,#9221DE
7.944163208341627,-75.58366404798878,#931FE0
8.153220134876932,-77.57270783872532,#931CE3
8.36227706141224,-79.56175162946187,#9419E6
8.571333987947545,-81.55079542019841,#9417E8
8.780390914482851,-83.53983921093497,#9514EB
8.989447841018157,-85.52888300167152,#9512ED
9.198504767553462,-87.51792679240806,#960FF0
9.407561694088768,-89.50697058314461,#960DF2
9.616618620624074,-91.49601437388115,#970AF5
9.825675547159381,-93.4850581646177,#9708F7
10.034732473694687,-95.47410195535424,#9805FA
10.243789400229993,-97.46314574609079,#9803FC
0,0,#808080
0.27834620192013093,-1.9805361374831407,#807D82
0.5566924038402619,-3.9610722749662814,#817A85
0.8350386057603928,-5.941608412449423,#827887
1.1133848076805237,-7.922144549932563,#82758A
1.3917310096006545,-9.902680687415703,#83738C
1.6700772115207856,-11.883216824898845,#84708F
1.9484234134409166,-13.863752962381986,#846E91
2.2267696153610474,-15.844289099865126,#856B94
2.5051158172811783,-17.824825237348268,#866996
2.783462019201309,-19.805361374831406,#866699
3.0618082211214404,-21.78589751231455,#87639C
3.340154423041571,-23.76643364979769,#88619E
3.618500624961702,-25.74696978728083,#885EA1
3.8968468268818333,-27.72750592476397,#895CA3
4.175193028801964,-29.70804206224711,#8A59A6
4.453539230722095,-31.68857819973025,#8A57A8
4.731885432642226,-33.669114337213394,#8B54AB
5.0102316345623565,-35.649650474696536,#8C52AD
5.288577836482488,-37.63018661217967,#8C4FB0
5.566924038402618,-39.61072274966281,#8D4DB3
5.8452702403227494,-41.591258887145955,#8E4AB5
6.123616442242881,-43.5717950246291,#8E47B8
6.401962644163011,-45.55233116211224,#8F45BA
6.680308846083142,-47.53286729959538,#9042BD
6.958655048003274,-49.513403437078516,#9140BF
7.237001249923404,-51.49393957456166,#913DC2
7.515347451843535,-53.4744757120448,#923BC4
7.7936936537636665,-55.45501184952794,#9338C7
8.072039855683798,-57.435547987011084,#9336C9
8.350386057603927,-59.41608412449422,#9433CC
8.628732259524059,-61.39662026197736,#9530CF
8.90707846144419,-63.3771563994605,#952ED1
9.185424663364321,-65.35769253694365,#962BD4
9.463770865284452,-67.33822867442679,#9729D6
9.742117067204582,-69.31876481190993,#9726D9
10.020463269124713,-71.29930094939307,#9824DB
10.298809471044844,-73.27983708687621,#9921DE
10.577155672964976,-75.26037322435934,#991FE0
10.855501874885107,-77.24090936184248,#9A1CE3
11.133848076805236,-79.22144549932563,#9B19E6
11.412194278725368,-81.20198163680877,#9B17E8
11.690540480645499,-83.18251777429191,#9C14EB
11.96888668256563,-85.16305391177505,#9D12ED
12.247232884485761,-87.1435900492582,#9D0FF0
12.525579086405893,-89.12412618674134,#9E0DF2
12.803925288326022,-91.10466232422448,#9F0AF5
13.082271490246153,-93.08519846170762,#9F08F7
13.360617692166285,-95.06573459919076,#A005FA
13.638963894086416,-97.04627073667389,#A103FC
0,0,#808080
0.34729635533385994,-1.9696155060244163,#807D82
0.6945927106677199,-3.9392310120488325,#817A85
1.0418890660015798,-5.908846518073249,#827887
1.3891854213354398,-7.878462024097665,#83758A
1.7364817766692997,-9.848077530122081,#84738C
2.0837781320031596,-11.817693036146498,#85708F
2.4310744873370194,-13.787308542170914,#856E91
2.7783708426708795,-15.75692404819533,#866B94
3.1256671980047397,-17.726539554219748,#876996
3.4729635533385994,-19.696155060244163,#886699
3.820259908672459,-21.665770566268577,#89639C
4.167556264006319,-23.635386072292995,#8A619E
4.5148526193401795,-25.605001578317413,#8B5EA1
4.862148974674039,-27.574617084341828,#8B5CA3
5.209445330007899,-29.544232590366242,#8C59A6
5.556741685341759,-31.51384809639066,#8D57A8
5.904038040675619,-33.48346360241508,#8E54AB
6.251334396009479,-35.453079108439496,#8F52AD
6.598630751343339,-37.42269461446391,#904FB0
6.945927106677199,-39.392310120488325,#914DB3
7.293223462011059,-41.36192562651274,#914AB5
7.640519817344918,-43.331541132537154,#9247B8
7.987816172678778,-45.30115663856157,#9345BA
8.335112528012639,-47.27077214458599,#9442BD
8.682408883346499,-49.24038765061041,#9540BF
9.029705238680359,-51.210003156634826,#963DC2
9.377001594014219,-53.17961866265924,#963BC4
9.724297949348077,-55.149234168683655,#9738C7
10.071594304681938,-57.11884967470807,#9836C9
10.418890660015798,-59.088465180732484,#9933CC
10.766187015349658,-61.0580806867569,#9A30CF
11.113483370683518,-63.02769619278132,#9B2ED1
11.460779726017378,-64.99731169880573,#9C2BD4
11.808076081351238,-66.96692720483016,#9C29D6
12.155372436685099,-68.93654271085457,#9D26D9
12.502668792018959,-70.90615821687899,#9E24DB
12.849965147352817,-72.8757737229034,#9F21DE
13.197261502686677,-74.84538922892781,#A01FE0
13.544557858020537,-76.81500473495224,#A11CE3
13.891854213354398,-78.78462024097665,#A219E6
14.239150568688258,-80.75423574700106,#A217E8
14.586446924022118,-82.72385125302549,#A314EB
14.933743279355978,-84.6934667590499,#A412ED
15.281039634689837,-86.66308226507431,#A50FF0
15.628335990023697,-88.63269777109873,#A60DF2
15.975632345357557,-90.60231327712314,#A70AF5
16.322928700691417,-92.57192878314757,#A708F7
16.670225056025277,-94.54154428917198,#A805FA
17.017521411359137,-96.51115979519639,#A903FC
0,0,#808080
0.41582338163551885,-1.9562952014676112,#817D82
0.8316467632710377,-3.9125904029352223,#827A85
1.2474701449065566,-5.868885604402833,#837887
1.6632935265420754,-7.825180805870445,#84758A
2.0791169081775944,-9.781476007338055,#85738C
2.494940289813113,-11.737771208805666,#86708F
2.910763671448632,-13.694066410273278,#876E91
3.326587053084151,-15.65036161174089,#886B94
3.7424104347196696,-17.6066568132085,#896996
4.158233816355189,-19.56295201467611,#8A6699
4.574057197990707,-21.51924721614372,#8B639C
4.989880579626226,-23.475542417611333,#8C619E
5.405703961261745,-25.431837619078944,#8D5EA1
5.821527342897264,-27.388132820546556,#8E5CA3
6.237350724532782,-29.344428022014167,#8F59A6
6.653174106168302,-31.30072322348178,#9057A8
7.068997487803821,-33.257018424949386,#9154AB
7.484820869439339,-35.213313626417,#9252AD
7.9006442510748585,-37.16960882788461,#934FB0
8.316467632710378,-39.12590402935222,#944DB3
8.732291014345895,-41.08219923081983,#954AB5
9.148114395981414,-43.03849443228744,#9647B8
9.563937777616934,-44.994789633755055,#9745BA
9.979761159252453,-46.951084835222666,#9842BD
10.395584540887972,-48.90738003669028,#9940BF
10.81140792252349,-50.86367523815789,#9A3DC2
11.227231304159009,-52.8199704396255,#9B3BC4
11.643054685794528,-54.77626564109311,#9C38C7
12.058878067430047,-56.73256084256072,#9D36C9
12.474701449065565,-58.688856044028334,#9E33CC
12.890524830701084,-60.645151245495946,#9F30CF
13.306348212336603,-62.60144644696356,#A02ED1
13.722171593972122,-64.55774164843116,#A12BD4
14.137994975607642,-66.51403684989877,#A229D6
14.55381835724316,-68.47033205136638,#A326D9
14.969641738878678,-70.426627252834,#A424DB
15.385465120514198,-72.3829224543016,#A521DE
15.801288502149717,-74.33921765576922,#A61FE0
16.217111883785236,-76.29551285723683,#A71CE3
16.632935265420755,-78.25180805870444,#A819E6
17.048758647056275,-80.20810326017205,#A917E8
