param,value,prob
blueSquare1,0.8287023919580163,-6.907755278982137
blueSquare2,0.8770746377355394,-6.907755278982137
2,0.1047033483727398,-6.907755278982137
3,0.20974736044933454,-6.907755278982137
4,0.11112717778286017,-6.907755278982137
5,0.3468124141015731,-6.907755278982137
6,0.34228287813939845,-6.907755278982137
7,0.16165890597458,-6.907755278982137
blueSquare1,0.5913403064005368,-6.907755278982137
blueSquare2,0.8439582452609096,-6.907755278982137
2,0.5761982037732544,-6.907755278982137
3,0.4753477137988167,-6.907755278982137
4,0.28971630031992274,-6.907755278982137
5,0.4442439287471847,-6.907755278982137
6,0.17147241055724527,-6.907755278982137
7,0.21696306705589083,-6.907755278982137
blueSquare1,0.7220184915894311,-6.907755278982137
blueSquare2,0.9363502722756515,-6.907755278982137
2,0.36310752338059427,-6.907755278982137
3,0.43548848557458386,-6.907755278982137
4,0.25349926490844854,-6.907755278982137
5,0.07339493656333608,-6.907755278982137
6,0.4343056445944782,-6.907755278982137
7,0.2646317566929627,-6.907755278982137
blueSquare1,0.6878400046653017,-6.907755278982137
blueSquare2,0.7972341001052762,-6.907755278982137
2,0.22726539224017908,-6.907755278982137
3,0.3824555945438767,-6.907755278982137
4,0.1913942787729559,-6.907755278982137
5,0.35972553524372824,-6.907755278982137
6,0.4535208509764072,-6.907755278982137
7,0.5506582413183566,-6.907755278982137
blueSquare1,0.8207211561928437,-6.907755278982137
blueSquare2,0.8607262599849803,-6.907755278982137
2,0.4836360782727998,-6.907755278982137
3,0.7877301150080368,-6.907755278982137
4,0.09431094640342642,-6.907755278982137
5,0.10643359237730954,-6.907755278982137
6,0.37434000486065877,-6.907755278982137
7,0.1956457378430502,-6.907755278982137
blueSquare1,0.6177328190768592,-6.907755278982137
blueSquare2,0.9228111472346899,-6.907755278982137
2,0.33606530252770705,-6.907755278982137
3,0.7560133070961216,-6.907755278982137
4,0.35116484705060935,-6.907755278982137
5,0.1767968059052553,-6.907755278982137
6,0.3149448478884866,-6.907755278982137
7,0.16218830313035718,-6.907755278982137
blueSquare1,0.5778869656723835,-6.907755278982137
blueSquare2,0.8814846883921613,-6.907755278982137
2,0.40669423321432197,-6.907755278982137
3,0.48763884901263876,-6.907755278982137
4,0.5206670958079602,-6.907755278982137
5,0.2611606686705311,-6.907755278982137
6,0.15426235594888177,-6.907755278982137
7,0.11485189183814339,-6.907755278982137
blueSquare1,0.6411865132156801,-6.907755278982137
blueSquare2,0.8926949834343252,-6.907755278982137
2,0.1738998853318627,-6.907755278982137
3,0.656056529492319,-6.907755278982137
4,0.24310844003560866,-6.907755278982137
5,0.12116897890577304,-6.907755278982137
6,0.3936121229048958,-6.907755278982137
7,0.2911358215493004,-6.907755278982137
blueSquare1,0.5455856456344609,-6.907755278982137
blueSquare2,0.8743966785476686,-6.907755278982137
2,0.1341566368612294,-6.907755278982137
3,0.32990396438686576,-6.907755278982137
4,0.18071547643868496,-6.907755278982137
5,0.2580220925936417,-6.907755278982137
6,0.312707041403323,-6.907755278982137
7,0.16532027973030441,-6.907755278982137
blueSquare1,0.5824298923847983,-6.907755278982137
blueSquare2,0.819090079135617,-6.907755278982137
2,0.4428501918914512,-6.907755278982137
3,0.17346519905298577,-6.907755278982137
4,0.5161780651034893,-6.907755278982137
5,0.16981572066447895,-6.907755278982137
6,0.5547781720407707,-6.907755278982137
7,0.3742573108279541,-6.907755278982137
blueSquare1,0.7112317133705809,-6.907755278982137
blueSquare2,0.9251235762250338,-6.907755278982137
2,0.7051229388146597,-6.907755278982137
3,0.22954348340652547,-6.907755278982137
4,0.6290981702958164,-6.907755278982137
5,0.27520159588328486,-6.907755278982137
6,0.18354887763840674,-6.907755278982137
7,0.30277978925169924,-6.907755278982137
blueSquare1,0.9072839087664516,-6.907755278982137
blueSquare2,0.8868041948964762,-6.907755278982137
2,0.36680248787214875,-6.907755278982137
3,0.6958013413971954,-6.907755278982137
4,0.13647985145364466,-6.907755278982137
5,0.5716124981422457,-6.907755278982137
6,0.27050506185579365,-6.907755278982137
7,0.433612231345493,-6.907755278982137
blueSquare1,0.6602068949006424,-6.907755278982137
blueSquare2,0.923893627769269,-6.907755278982137
2,0.6559773570989108,-6.907755278982137
3,0.5205511903323033,-6.907755278982137
4,0.2743142408691153,-6.907755278982137
5,0.29550949578099095,-6.907755278982137
6,0.12930717199851444,-6.907755278982137
7,0.19145664687088298,-6.907755278982137
blueSquare1,0.37995851219101673,-6.907755278982137
blueSquare2,0.9235709054972345,-6.907755278982137
2,0.19594806382903027,-6.907755278982137
3,0.31817136790816114,-6.907755278982137
4,0.17533909539925588,-6.907755278982137
5,0.16158009462023382,-6.907755278982137
6,0.3139874611394877,-6.907755278982137
7,0.12183529118613982,-6.907755278982137
blueSquare1,0.5023589345090353,-6.907755278982137
blueSquare2,0.8959366574296941,-6.907755278982137
2,0.3112663428517442,-6.907755278982137
3,0.5249217316363631,-6.907755278982137
4,0.5514376699577772,-6.907755278982137
5,0.1990884305667466,-6.907755278982137
6,0.32771480354756155,-6.907755278982137
7,0.5281182282879102,-6.907755278982137
blueSquare1,0.8074690617819001,-6.907755278982137
blueSquare2,0.79679545933837,-6.907755278982137
2,0.16338256304283702,-6.907755278982137
3,0.42906317243798486,-6.907755278982137
4,0.4929190246048586,-6.907755278982137
5,0.4407807571496778,-6.907755278982137
6,0.6099784180504013,-6.907755278982137
7,0.3159292136358402,-6.907755278982137
blueSquare1,0.7889915040252536,-6.907755278982137
blueSquare2,0.8175232421351813,-6.907755278982137
2,0.5410127297168055,-6.907755278982137
3,0.40008769618052764,-6.907755278982137
4,0.5996664828885547,-6.907755278982137
5,0.3723848631261032,-6.907755278982137
6,0.3649983985459011,-6.907755278982137
7,0.2147065172959426,-6.907755278982137
blueSquare1,0.5074114961265977,-6.907755278982137
blueSquare2,0.8944483342864492,-6.907755278982137
2,0.4501251178498646,-6.907755278982137
3,0.22244567891061987,-6.907755278982137
4,0.3605818104806656,-6.907755278982137
5,0.08104068087251275,-6.907755278982137
6,0.10483664681026271,-6.907755278982137
7,0.36720160082832104,-6.907755278982137
blueSquare1,0.6702732287736711,-6.907755278982137
blueSquare2,0.8560044919073746,-6.907755278982137
2,0.2418023988864622,-6.907755278982137
3,0.8954970685315374,-6.907755278982137
4,0.4246062968171913,-6.907755278982137
5,0.435840885004948,-6.907755278982137
6,0.4391120864899586,-6.907755278982137
7,0.2547334680001933,-6.907755278982137
blueSquare1,0.6334752084164903,-6.907755278982137
blueSquare2,0.9337308220878668,-6.907755278982137
2,0.5741683618859208,-6.907755278982137
3,0.2857635716509301,-6.907755278982137
4,0.25633675921796184,-6.907755278982137
5,0.039999043685514254,-6.907755278982137
6,0.1782279456095378,-6.907755278982137
7,0.20522000717340175,-6.907755278982137
blueSquare1,0.6470474185292365,-6.907755278982137
blueSquare2,0.86663953421453,-6.907755278982137
2,0.14214834757352623,-6.907755278982137
3,0.6254668238217286,-6.907755278982137
4,0.49328140537959586,-6.907755278982137
5,0.3072768851820476,-6.907755278982137
6,0.30377344535725426,-6.907755278982137
7,0.08252072125208665,-6.907755278982137
blueSquare1,0.5088650510232662,-6.907755278982137
blueSquare2,0.9093208069545866,-6.907755278982137
2,0.14486788227772496,-6.907755278982137
3,0.5872225498245632,-6.907755278982137
4,0.3867462679855418,-6.907755278982137
5,0.4188088693710957,-6.907755278982137
6,0.19750708229847444,-6.907755278982137
7,0.4716597588507759,-6.907755278982137
blueSquare1,0.5679453266394722,-6.907755278982137
blueSquare2,0.8583903981933595,-6.907755278982137
2,0.5856117238784929,-6.907755278982137
3,0.5413594003459282,-6.907755278982137
4,0.18273108111279265,-6.907755278982137
5,0.2629694999744341,-6.907755278982137
6,0.6880294264931043,-6.907755278982137
7,0.7008634500117237,-6.907755278982137
blueSquare1,0.4802464387257314,-6.907755278982137
blueSquare2,0.8559182160956776,-6.907755278982137
2,0.24902426545456474,-6.907755278982137
3,0.49702015301611385,-6.907755278982137
4,0.48127068602290696,-6.907755278982137
5,0.2659428313528662,-6.907755278982137
6,0.35647263080725144,-6.907755278982137
7,0.15915425245410555,-6.907755278982137
blueSquare1,0.5782149639802154,-6.907755278982137
blueSquare2,0.8800218914547125,-6.907755278982137
2,0.3310958546351646,-6.907755278982137
3,0.6704892341412323,-6.907755278982137
4,0.30207054163381386,-6.907755278982137
5,0.250261889414133,-6.907755278982137
6,0.2954191887381266,-6.907755278982137
7,0.3804356174818892,-6.907755278982137
blueSquare1,0.5021365992313586,-6.907755278982137
blueSquare2,0.8351866129449343,-6.907755278982137
2,0.27897501679851133,-6.907755278982137
3,0.6474004258468261,-6.907755278982137
4,0.21960550244696533,-6.907755278982137
5,0.2970672227973928,-6.907755278982137
6,0.5364383947905429,-6.907755278982137
7,0.186117077506329,-6.907755278982137
blueSquare1,0.7492778043737387,-6.907755278982137
blueSquare2,0.8925520352519363,-6.907755278982137
2,0.3396628906658249,-6.907755278982137
3,0.27596624347803583,-6.907755278982137
4,0.48748644423957777,-6.907755278982137
5,0.15356624325247836,-6.907755278982137
6,0.204592976589522,-6.907755278982137
7,0.10851265412515557,-6.907755278982137
blueSquare1,0.44284963776529174,-6.907755278982137
blueSquare2,0.8795043448686979,-6.907755278982137
2,0.3473751319833369,-6.907755278982137
3,0.2746569282802059,-6.907755278982137
4,0.17563988248976622,-6.907755278982137
5,0.31579686760928405,-6.907755278982137
6,0.1539499933581965,-6.907755278982137
7,0.4082989641917682,-6.907755278982137
blueSquare1,0.8917688083024035,-6.907755278982137
blueSquare2,0.7387718378464038,-6.907755278982137
2,0.26148459012267095,-6.907755278982137
3,0.7456472466640146,-6.907755278982137
4,0.08968762370012824,-6.907755278982137
5,0.22266558283644108,-6.907755278982137
6,0.5617776271041791,-6.907755278982137
7,0.1940656306007825,-6.907755278982137
blueSquare1,0.7162165305463728,-6.907755278982137
blueSquare2,0.8609848707175269,-6.907755278982137
2,0.22157044529712672,-6.907755278982137
3,0.3189909664584533,-6.907755278982137
4,0.2292913481178718,-6.907755278982137
5,0.22119545857908096,-6.907755278982137
6,0.5195030886436027,-6.907755278982137
7,0.3754075691542873,-6.907755278982137
blueSquare1,0.5578834132895844,-6.907755278982137
blueSquare2,0.8650785670828177,-6.907755278982137
2,0.32449881961829236,-6.907755278982137
3,0.5658702618414422,-6.907755278982137
4,0.341018386191785,-6.907755278982137
5,0.1927232927228458,-6.907755278982137
6,0.7009986200051692,-6.907755278982137
7,0.07554083399488219,-6.907755278982137
blueSquare1,0.8143799223970956,-6.907755278982137
blueSquare2,0.9634980484822805,-6.907755278982137
2,0.5050184432230638,-6.907755278982137
3,0.3638260141017486,-6.907755278982137
4,0.18651084474701152,-6.907755278982137
5,0.14917911004178536,-6.907755278982137
6,0.2968620400460711,-6.907755278982137
7,0.3743538593101706,-6.907755278982137
blueSquare1,0.7689778941765525,-6.907755278982137
blueSquare2,0.9463631613342767,-6.907755278982137
2,0.12698698332516142,-6.907755278982137
3,0.6205903495634064,-6.907755278982137
4,0.38962544313737973,-6.907755278982137
5,0.21531841976710722,-6.907755278982137
6,0.4349057982449108,-6.907755278982137
7,0.14285138426130045,-6.907755278982137
blueSquare1,0.42235993788766174,-6.907755278982137
blueSquare2,0.8805586633439858,-6.907755278982137
2,0.4378632887799414,-6.907755278982137
3,0.2529285523729229,-6.907755278982137
4,0.2610085079372639,-6.907755278982137
5,0.18295332853036225,-6.907755278982137
6,0.3656913393587099,-6.907755278982137
7,0.4366844465329691,-6.907755278982137
blueSquare1,0.7157285469168018,-6.907755278982137
blueSquare2,0.9018949749287732,-6.907755278982137
2,0.40199909045824883,-6.907755278982137
3,0.7450562012356983,-6.907755278982137
4,0.1805924977763078,-6.907755278982137
5,0.4035723433350978,-6.907755278982137
6,0.3931714854168667,-6.907755278982137
7,0.2497426641254407,-6.907755278982137
blueSquare1,0.7235164659737409,-6.907755278982137
blueSquare2,0.9131271832780125,-6.907755278982137
2,0.3435016477142711,-6.907755278982137
3,0.12146262550099798,-6.907755278982137
4,0.28595177191151305,-6.907755278982137
5,0.290843971056087,-6.907755278982137
6,0.4957023378734214,-6.907755278982137
7,0.23834635816089375,-6.907755278982137
blueSquare1,0.43096670791632746,-6.907755278982137
blueSquare2,0.8776410613732734,-6.907755278982137
2,0.21570672685572445,-6.907755278982137
3,0.2650883779558641,-6.907755278982137
4,0.23417759269590221,-6.907755278982137
5,0.5187111036116893,-6.907755278982137
6,0.32874399583363323,-6.907755278982137
7,0.6345041599463752,-6.907755278982137
blueSquare1,0.5672425704349281,-6.907755278982137
blueSquare2,0.8409524809959614,-6.907755278982137
2,0.10519463237914335,-6.907755278982137
3,0.25106727988096317,-6.907755278982137
4,0.24991560670696056,-6.907755278982137
5,0.20523004784734689,-6.907755278982137
6,0.4811650528775838,-6.907755278982137
7,0.2704578534684465,-6.907755278982137
blueSquare1,0.4588898531199963,-6.907755278982137
blueSquare2,0.90199355148519,-6.907755278982137
2,0.4391503479681755,-6.907755278982137
3,0.34835719306619917,-6.907755278982137
4,0.24500393245673177,-6.907755278982137
5,0.20499590139060783,-6.907755278982137
6,0.6414646372070886,-6.907755278982137
7,0.18404212436823944,-6.907755278982137
blueSquare1,0.7520610694214453,-6.907755278982137
blueSquare2,0.7632121318853847,-6.907755278982137
2,0.47563497061055526,-6.907755278982137
3,0.8264864539243736,-6.907755278982137
4,0.4205363038590288,-6.907755278982137
5,0.38149095456640525,-6.907755278982137
6,0.23980555221925448,-6.907755278982137
7,0.2675079778409968,-6.907755278982137
blueSquare1,0.22833294280738897,-6.907755278982137
blueSquare2,0.8953056845637335,-6.907755278982137
2,0.21738682780503343,-6.907755278982137
3,0.38555969971133475,-6.907755278982137
4,0.09576664835182765,-6.907755278982137
5,0.5131799806946982,-6.907755278982137
6,0.06514915060431195,-6.907755278982137
7,0.23363937538296944,-6.907755278982137
blueSquare1,0.885630232645369,-6.907755278982137
blueSquare2,0.8876253924141099,-6.907755278982137
2,0.4194757028593924,-6.907755278982137
3,0.5931993421786794,-6.907755278982137
4,0.28414331336176357,-6.907755278982137
5,0.3023431427014457,-6.907755278982137
6,0.3125194819026188,-6.907755278982137
7,0.3156241942378465,-6.907755278982137
blueSquare1,0.7465703049125759,-6.907755278982137
blueSquare2,0.8166576276129953,-6.907755278982137
2,0.3384368582024533,-6.907755278982137
3,0.1218800554483721,-6.907755278982137
4,0.46482023429977437,-6.907755278982137
5,0.13898258136842237,-6.907755278982137
6,0.26251582404965096,-6.907755278982137
7,0.22957212356286769,-6.907755278982137
blueSquare1,0.8270210554533601,-6.907755278982137
blueSquare2,0.8395504364864635,-6.907755278982137
2,0.42358861687844385,-6.907755278982137
3,0.47401742682079956,-6.907755278982137
4,0.20625865243737482,-6.907755278982137
5,0.33245701532593686,-6.907755278982137
6,0.3673454800780032,-6.907755278982137
7,0.3739670255409804,-6.907755278982137
blueSquare1,0.32591545830641505,-6.907755278982137
blueSquare2,0.8584880073847736,-6.907755278982137
2,0.3492698176930584,-6.907755278982137
3,0.1473821270721506,-6.907755278982137
4,0.3618193328250195,-6.907755278982137
5,0.20537315725125677,-6.907755278982137
6,0.4310192390218391,-6.907755278982137
7,0.20299111397044453,-6.907755278982137
blueSquare1,0.49397694490754385,-6.907755278982137
blueSquare2,0.8194709597836576,-6.907755278982137
2,0.22924093301206183,-6.907755278982137
3,0.44363424546710023,-6.907755278982137
4,0.5059858877813275,-6.907755278982137
5,0.22371098276860238,-6.907755278982137
6,0.2377071536070285,-6.907755278982137
7,0.25816663202668194,-6.907755278982137
blueSquare1,0.49335025534533267,-6.907755278982137
blueSquare2,0.8002262324226467,-6.907755278982137
2,0.3175627399667576,-6.907755278982137
3,0.1654047074059075,-6.907755278982137
4,0.59579229510382,-6.907755278982137
5,0.11669180787111769,-6.907755278982137
6,0.3086842817005994,-6.907755278982137
7,0.24991361834591902,-6.907755278982137
blueSquare1,0.47217663437647484,-6.907755278982137
blueSquare2,0.9665246126677015,-6.907755278982137
2,0.5012116798777354,-6.907755278982137
3,0.24289791199308772,-6.907755278982137
4,0.2861493745802179,-6.907755278982137
5,0.4806919788251965,-6.907755278982137
6,0.36435723476931337,-6.907755278982137
7,0.1360116216041283,-6.907755278982137
blueSquare1,0.8548593126831104,-6.907755278982137
blueSquare2,0.8750735943890635,-6.907755278982137
2,0.41922841610133266,-6.907755278982137
3,0.4838854682723444,-6.907755278982137
4,0.18876930545217924,-6.907755278982137
5,0.3117583197119433,-6.907755278982137
6,0.30383571922794983,-6.907755278982137
7,0.44107549747408137,-6.907755278982137
blueSquare1,0.6285343298404396,-6.907755278982137
blueSquare2,0.866279557636512,-6.907755278982137
2,0.2017630168911613,-6.907755278982137
3,0.6046912252007506,-6.907755278982137
4,0.4467197918509455,-6.907755278982137
5,0.29707910018033273,-6.907755278982137
6,0.345022721518513,-6.907755278982137
7,0.281318255698967,-6.907755278982137
blueSquare1,0.39416201772476134,-6.907755278982137
blueSquare2,0.853539135843991,-6.907755278982137
2,0.17490476639613903,-6.907755278982137
3,0.36065184718734455,-6.907755278982137
4,0.30685327409100416,-6.907755278982137
5,0.4480317118610357,-6.907755278982137
6,0.29492998274894183,-6.907755278982137
7,0.1699004044463072,-6.907755278982137
blueSquare1,0.620112592528432,-6.907755278982137
blueSquare2,0.8866950104868623,-6.907755278982137
2,0.5221681713435801,-6.907755278982137
3,0.44766228769158856,-6.907755278982137
4,0.6895500362884075,-6.907755278982137
5,0.7660566807370853,-6.907755278982137
6,0.5694356664539331,-6.907755278982137
7,0.35334544320865285,-6.907755278982137
blueSquare1,0.6502315040721731,-6.907755278982137
blueSquare2,0.9234896977378183,-6.907755278982137
2,0.2021224547532537,-6.907755278982137
3,0.5309052592940516,-6.907755278982137
4,0.6044593637873262,-6.907755278982137
5,0.2422818966130363,-6.907755278982137
6,0.25004873856797366,-6.907755278982137
7,0.2673972566952062,-6.907755278982137
blueSquare1,0.5730733482232574,-6.907755278982137
blueSquare2,0.8027070566715726,-6.907755278982137
2,0.4538477741859155,-6.907755278982137
3,0.6184445125032075,-6.907755278982137
4,0.24641303057166422,-6.907755278982137
5,0.2535796860071415,-6.907755278982137
6,0.569312256964284,-6.907755278982137
7,0.22887646907082498,-6.907755278982137
blueSquare1,0.6740939112221759,-6.907755278982137
blueSquare2,0.777164113120161,-6.907755278982137
2,0.22263948415874385,-6.907755278982137
3,0.14108991228521411,-6.907755278982137
4,0.3773215337790019,-6.907755278982137
5,0.18354957772408959,-6.907755278982137
6,0.840248661739392,-6.907755278982137
7,0.3006810318502438,-6.907755278982137
blueSquare1,0.6618799549610914,-6.907755278982137
blueSquare2,0.9197530715210125,-6.907755278982137
2,0.25039415058115677,-6.907755278982137
3,0.20598533793508778,-6.907755278982137
4,0.42236141079178924,-6.907755278982137
5,0.3239533187687123,-6.907755278982137
6,0.1426864172649695,-6.907755278982137
7,0.747782732745273,-6.907755278982137
blueSquare1,0.432502512216292,-6.907755278982137
blueSquare2,0.8191840585751499,-6.907755278982137
2,0.3122694534751892,-6.907755278982137
3,0.19582599159809647,-6.907755278982137
4,0.48555279079478403,-6.907755278982137
5,0.2647600342847586,-6.907755278982137
6,0.5834678278400589,-6.907755278982137
7,0.11378550664433759,-6.907755278982137
blueSquare1,0.821281863553183,-6.907755278982137
blueSquare2,0.8759652379141492,-6.907755278982137
2,0.3071684162288103,-6.907755278982137
3,0.5829751432130764,-6.907755278982137
4,0.45466744270789455,-6.907755278982137
5,0.1901986518869699,-6.907755278982137
6,0.7883459935570072,-6.907755278982137
7,0.23418796897600513,-6.907755278982137
blueSquare1,0.5264732533958646,-6.907755278982137
blueSquare2,0.865519281713094,-6.907755278982137
2,0.5861477940021455,-6.907755278982137
3,0.3889841063743439,-6.907755278982137
4,0.35438288437529164,-6.907755278982137
5,0.3251903798165623,-6.907755278982137
6,0.19504565020281986,-6.907755278982137
7,0.2925178451902558,-6.907755278982137
blueSquare1,0.6169693421603512,-6.907755278982137
blueSquare2,0.8879015814771614,-6.907755278982137
2,0.46640712105026494,-6.907755278982137
3,0.5609029521031631,-6.907755278982137
4,0.13668646680730176,-6.907755278982137
5,0.48583653297108803,-6.907755278982137
6,0.15411996297565914,-6.907755278982137
7,0.6250882694458507,-6.907755278982137
blueSquare1,0.6157522741477955,-6.907755278982137
blueSquare2,0.8851414258547458,-6.907755278982137
2,0.4088402830266986,-6.907755278982137
3,0.4885328233670235,-6.907755278982137
4,0.4501838153942261,-6.907755278982137
5,0.2675034871612797,-6.907755278982137
6,0.28771645376023824,-6.907755278982137
7,0.21673338581930224,-6.907755278982137
blueSquare1,0.620754452687078,-6.907755278982137
blueSquare2,0.8717553820029852,-6.907755278982137
2,0.41693507386065504,-6.907755278982137
3,0.6916319750881265,-6.907755278982137
4,0.2647604688854435,-6.907755278982137
5,0.30422018110611215,-6.907755278982137
6,0.5857895666084589,-6.907755278982137
7,0.17363808731516214,-6.907755278982137
blueSquare1,0.7307908105190822,-6.907755278982137
blueSquare2,0.6773258602189365,-6.907755278982137
2,0.32918820322384384,-6.907755278982137
3,0.23597102971702105,-6.907755278982137
4,0.33584887387395435,-6.907755278982137
5,0.277133814798892,-6.907755278982137
6,0.14767177138573137,-6.907755278982137
7,0.4820521585693502,-6.907755278982137
blueSquare1,0.6168850097857175,-6.907755278982137
blueSquare2,0.894716832742541,-6.907755278982137
2,0.21818947011077774,-6.907755278982137
3,0.7063636025117411,-6.907755278982137
4,0.4803803029121902,-6.907755278982137
5,0.2423693150938212,-6.907755278982137
6,0.4378376371495455,-6.907755278982137
7,0.10292344792639259,-6.907755278982137
blueSquare1,0.5740239659533074,-6.907755278982137
blueSquare2,0.9424481584877327,-6.907755278982137
2,0.1858276110873433,-6.907755278982137
3,0.36696279962458606,-6.907755278982137
4,0.37317284358618735,-6.907755278982137
5,0.22946257736155404,-6.907755278982137
6,0.3465292931986642,-6.907755278982137
7,0.23254816816486087,-6.907755278982137
blueSquare1,0.4881307581220232,-6.907755278982137
blueSquare2,0.8961403769227371,-6.907755278982137
2,0.19785985208697043,-6.907755278982137
3,0.29132138619806364,-6.907755278982137
4,0.2854213701854493,-6.907755278982137
5,0.4318004237970976,-6.907755278982137
6,0.22577615806010223,-6.907755278982137
7,0.11499902926660166,-6.907755278982137
blueSquare1,0.8178462301811618,-6.907755278982137
blueSquare2,0.8387144355291806,-6.907755278982137
2,0.2749942376979081,-6.907755278982137
3,0.4593601723357762,-6.907755278982137
4,0.7382800459365902,-6.907755278982137
5,0.21892266109496147,-6.907755278982137
6,0.1460650869486157,-6.907755278982137
7,0.32275896666626885,-6.907755278982137
blueSquare1,0.7117038478447745,-6.907755278982137
blueSquare2,0.813521165783646,-6.907755278982137
2,0.42865829113396364,-6.907755278982137
3,0.2959437966633146,-6.907755278982137
4,0.5279697644486145,-6.907755278982137
5,0.18632726668525496,-6.907755278982137
6,0.2564593088846572,-6.907755278982137
7,0.6007192924493601,-6.907755278982137
blueSquare1,0.6137696628541915,-6.907755278982137
blueSquare2,0.8920517305105461,-6.907755278982137
2,0.11917652885432226,-6.907755278982137
3,0.19809762137462625,-6.907755278982137
4,0.2591554875160368,-6.907755278982137
5,0.2535285936679544,-6.907755278982137
6,0.22651541432369623,-6.907755278982137
7,0.5293222446652666,-6.907755278982137
blueSquare1,0.8089004102600346,-6.907755278982137
blueSquare2,0.8848336352892571,-6.907755278982137
2,0.5361229950021209,-6.907755278982137
3,0.6417462828970335,-6.907755278982137
4,0.5744223008636292,-6.907755278982137
5,0.3204429392307298,-6.907755278982137
6,0.2704298836939897,-6.907755278982137
7,0.1428834084452309,-6.907755278982137
blueSquare1,0.7234965464204197,-6.907755278982137
blueSquare2,0.8241359889608428,-6.907755278982137
2,0.5001343865636869,-6.907755278982137
3,0.5597687349997155,-6.907755278982137
4,0.38359067216494974,-6.907755278982137
5,0.4189406644960491,-6.907755278982137
6,0.22226990096330185,-6.907755278982137
7,0.17615551540723248,-6.907755278982137
blueSquare1,0.5900530522156122,-6.907755278982137
blueSquare2,0.813216438680547,-6.907755278982137
2,0.46468059215803764,-6.907755278982137
3,0.5150834042653526,-6.907755278982137
4,0.5888669529128624,-6.907755278982137
5,0.15626324500129724,-6.907755278982137
6,0.47493049686554184,-6.907755278982137
7,0.43975383347144464,-6.907755278982137
blueSquare1,0.6620973692095963,-6.907755278982137
blueSquare2,0.8668740131399196,-6.907755278982137
2,0.4283062591687509,-6.907755278982137
3,0.39672417894668505,-6.907755278982137
4,0.262875723584414,-6.907755278982137
5,0.5478515685555905,-6.907755278982137
6,0.661156982636154,-6.907755278982137
7,0.3054355195486812,-6.907755278982137
blueSquare1,0.8235745472677253,-6.907755278982137
blueSquare2,0.7830620725600268,-6.907755278982137
2,0.23746632806132315,-6.907755278982137
3,0.3267264172147801,-6.907755278982137
4,0.385132916411058,-6.907755278982137
5,0.439509816430771,-6.907755278982137
6,0.5373630076363053,-6.907755278982137
7,0.2390710171256593,-6.907755278982137
blueSquare1,0.8052213627584367,-6.907755278982137
blueSquare2,0.6558772796074702,-6.907755278982137
2,0.29295991759421297,-6.907755278982137
3,0.285440944266132,-6.907755278982137
4,0.4998568600645494,-6.907755278982137
5,0.25754678418666016,-6.907755278982137
6,0.4384513819926047,-6.907755278982137
7,0.21695632166922552,-6.907755278982137
blueSquare1,0.38758399122988957,-6.907755278982137
blueSquare2,0.772076941432997,-6.907755278982137
2,0.13421773804280143,-6.907755278982137
3,0.2665822655087429,-6.907755278982137
4,0.2747276716128476,-6.907755278982137
5,0.229000785895374,-6.907755278982137
6,0.525424178070347,-6.907755278982137
7,0.5060619729720185,-6.907755278982137
blueSquare1,0.6600844059537321,-6.907755278982137
blueSquare2,0.861699821675953,-6.907755278982137
2,0.4391810747162451,-6.907755278982137
3,0.13615972225195366,-6.907755278982137
4,0.28208668180329644,-6.907755278982137
5,0.14663070865291059,-6.907755278982137
6,0.5939610026631708,-6.907755278982137
7,0.12635755662227705,-6.907755278982137
blueSquare1,0.7273906145543786,-6.907755278982137
blueSquare2,0.7613725104565348,-6.907755278982137
2,0.3377496784694581,-6.907755278982137
3,0.5351286745561312,-6.907755278982137
4,0.24622255864825252,-6.907755278982137
5,0.11129989106516085,-6.907755278982137
6,0.5838342849131293,-6.907755278982137
7,0.41098132827638356,-6.907755278982137
blueSquare1,0.914887847551387,-6.907755278982137
blueSquare2,0.6651403484587051,-6.907755278982137
2,0.25246689509831727,-6.907755278982137
3,0.28546440480575713,-6.907755278982137
4,0.6201849162744821,-6.907755278982137
5,0.21829585395417542,-6.907755278982137
6,0.26484459971477037,-6.907755278982137
7,0.4610146057106814,-6.907755278982137
blueSquare1,0.7553711454393793,-6.907755278982137
blueSquare2,0.8212007401687524,-6.907755278982137
2,0.1791462118364194,-6.907755278982137
3,0.4987191213358232,-6.907755278982137
4,0.7109681885629237,-6.907755278982137
5,0.40459646392744253,-6.907755278982137
6,0.20827380244847876,-6.907755278982137
7,0.34975290687332844,-6.907755278982137
blueSquare1,0.4095996564689441,-6.907755278982137
blueSquare2,0.6698587896127571,-6.907755278982137
2,0.3008445553368609,-6.907755278982137
3,0.0957969384882971,-6.907755278982137
4,0.18010259023679123,-6.907755278982137
5,0.15496129586859603,-6.907755278982137
6,0.12768290528204876,-6.907755278982137
7,0.20564649151096975,-6.907755278982137
blueSquare1,0.6135557313154585,-6.907755278982137
blueSquare2,0.8356083806801187,-6.907755278982137
2,0.3878599331796772,-6.907755278982137
3,0.2244067644847589,-6.907755278982137
4,0.33039148899075194,-6.907755278982137
5,0.19365172200798592,-6.907755278982137
6,0.7328529380094329,-6.907755278982137
7,0.5024104324505917,-6.907755278982137
blueSquare1,0.6847744029452877,-6.907755278982137
blueSquare2,0.8367692267770686,-6.907755278982137
2,0.3597451898251115,-6.907755278982137
3,0.36226090460513893,-6.907755278982137
