,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3
795,closer,f3a9ac597eb6_18,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay
796,closer,f3a9ac597eb6_19,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight
797,further,f3a9ac597eb6_21,trial_29_sparrow,trial_21_woven,trial_6_hatchback,trial_7_basset
798,further,f3a9ac597eb6_24,trial_30_doberman,trial_20_cuckoo,trial_24_white,trial_27_sling
799,closer,f3a9ac597eb6_28,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay
800,further,f3a9ac597eb6_29,trial_24_white,trial_20_cuckoo,trial_27_sling,trial_30_doberman
801,closer,16d8e4ed049d_1,trial_7_basset,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman
802,further,16d8e4ed049d_3,trial_29_sparrow,trial_23_weimaraner,trial_24_white,trial_32_squat
803,closer,16d8e4ed049d_5,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,trial_7_basset
804,further,16d8e4ed049d_8,trial_5_inlay,trial_25_goldenretriever,trial_26_crow,trial_3_redantique
805,further,16d8e4ed049d_9,trial_32_squat,trial_23_weimaraner,trial_24_white,trial_29_sparrow
806,further,16d8e4ed049d_10,trial_24_white,trial_23_weimaraner,trial_29_sparrow,trial_32_squat
807,further,16d8e4ed049d_12,trial_25_goldenretriever,trial_26_crow,trial_3_redantique,trial_5_inlay
808,further,16d8e4ed049d_19,trial_26_crow,trial_25_goldenretriever,trial_3_redantique,trial_5_inlay
809,further,16d8e4ed049d_20,trial_3_redantique,trial_25_goldenretriever,trial_26_crow,trial_5_inlay
810,further,16d8e4ed049d_21,trial_23_weimaraner,trial_24_white,trial_29_sparrow,trial_32_squat
811,closer,16d8e4ed049d_23,trial_30_doberman,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset
812,further,e1082911fc9f_8,trial_2_bullmastiff,trial_13_tomtit,trial_1_bluesport,trial_22_leather
813,further,e1082911fc9f_16,trial_1_bluesport,trial_13_tomtit,trial_22_leather,trial_2_bullmastiff
814,further,e1082911fc9f_23,trial_22_leather,trial_13_tomtit,trial_1_bluesport,trial_2_bullmastiff
815,further,e1082911fc9f_26,trial_13_tomtit,trial_1_bluesport,trial_22_leather,trial_2_bullmastiff
816,further,1ad91742f7d4_4,trial_20_cuckoo,trial_16_bloodhound,trial_21_woven,trial_31_bluesedan
817,closer,1ad91742f7d4_6,trial_11_waiting,trial_32_squat,trial_4_straight,trial_8_knob
818,further,1ad91742f7d4_9,trial_21_woven,trial_16_bloodhound,trial_20_cuckoo,trial_31_bluesedan
819,closer,1ad91742f7d4_14,trial_4_straight,trial_11_waiting,trial_32_squat,trial_8_knob
820,further,1ad91742f7d4_17,trial_31_bluesedan,trial_16_bloodhound,trial_20_cuckoo,trial_21_woven
821,further,1ad91742f7d4_20,trial_16_bloodhound,trial_20_cuckoo,trial_21_woven,trial_31_bluesedan
822,closer,1ad91742f7d4_22,trial_8_knob,trial_11_waiting,trial_32_squat,trial_4_straight
823,closer,1ad91742f7d4_25,trial_32_squat,trial_11_waiting,trial_4_straight,trial_8_knob
824,closer,fea038f4c9b8_1,trial_19_pigeon,trial_12_bluejay,trial_14_robin,trial_26_crow
825,closer,fea038f4c9b8_2,trial_12_bluejay,trial_14_robin,trial_19_pigeon,trial_26_crow
826,further,fea038f4c9b8_3,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,trial_9_brown
827,closer,fea038f4c9b8_4,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback
828,further,fea038f4c9b8_5,trial_17_redsport,trial_13_tomtit,trial_30_doberman,trial_4_straight
829,closer,fea038f4c9b8_6,trial_14_robin,trial_12_bluejay,trial_19_pigeon,trial_26_crow
830,further,fea038f4c9b8_7,trial_13_tomtit,trial_17_redsport,trial_30_doberman,trial_4_straight
831,closer,fea038f4c9b8_8,trial_32_squat,trial_21_woven,trial_22_leather,trial_8_knob
832,further,fea038f4c9b8_9,trial_29_sparrow,trial_11_waiting,trial_2_bullmastiff,trial_9_brown
833,further,fea038f4c9b8_10,trial_1_bluesport,trial_15_nightingale,trial_27_sling,trial_28_chihuahua
834,further,fea038f4c9b8_11,trial_31_bluesedan,trial_20_cuckoo,trial_23_weimaraner,trial_5_inlay
835,closer,fea038f4c9b8_12,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback
836,closer,fea038f4c9b8_13,trial_21_woven,trial_22_leather,trial_32_squat,trial_8_knob
837,closer,fea038f4c9b8_14,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique
838,further,fea038f4c9b8_15,trial_15_nightingale,trial_1_bluesport,trial_27_sling,trial_28_chihuahua
839,further,fea038f4c9b8_17,trial_2_bullmastiff,trial_11_waiting,trial_29_sparrow,trial_9_brown
840,further,fea038f4c9b8_18,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay
841,further,fea038f4c9b8_20,trial_23_weimaraner,trial_20_cuckoo,trial_31_bluesedan,trial_5_inlay
842,further,fea038f4c9b8_21,trial_5_inlay,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan
843,closer,fea038f4c9b8_22,trial_22_leather,trial_21_woven,trial_32_squat,trial_8_knob
844,closer,fea038f4c9b8_23,trial_8_knob,trial_21_woven,trial_22_leather,trial_32_squat
845,further,fea038f4c9b8_24,trial_28_chihuahua,trial_15_nightingale,trial_1_bluesport,trial_27_sling
846,further,fea038f4c9b8_25,trial_4_straight,trial_13_tomtit,trial_17_redsport,trial_30_doberman
847,closer,fea038f4c9b8_27,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_19_pigeon
848,further,fea038f4c9b8_28,trial_30_doberman,trial_13_tomtit,trial_17_redsport,trial_4_straight
849,further,fea038f4c9b8_29,trial_9_brown,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff
850,further,fea038f4c9b8_30,trial_27_sling,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua
851,closer,fea038f4c9b8_31,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback
852,further,c49134b19ceb_2,trial_20_cuckoo,trial_11_waiting,trial_28_chihuahua,trial_9_brown
853,further,c49134b19ceb_4,trial_5_inlay,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow
854,closer,c49134b19ceb_6,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow
855,further,c49134b19ceb_9,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,trial_9_brown
856,closer,c49134b19ceb_10,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback
857,closer,c49134b19ceb_11,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow
858,further,c49134b19ceb_14,trial_9_brown,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua
859,closer,c49134b19ceb_15,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon
860,further,c49134b19ceb_17,trial_29_sparrow,trial_17_redsport,trial_23_weimaraner,trial_5_inlay
861,closer,c49134b19ceb_21,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique
862,further,c49134b19ceb_23,trial_23_weimaraner,trial_17_redsport,trial_29_sparrow,trial_5_inlay
863,further,c49134b19ceb_25,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,trial_5_inlay
864,closer,c49134b19ceb_27,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow
865,further,c49134b19ceb_29,trial_28_chihuahua,trial_11_waiting,trial_20_cuckoo,trial_9_brown
866,closer,c49134b19ceb_30,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback
867,closer,c49134b19ceb_31,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback
868,closer,3010355ac1f0_1,trial_22_leather,trial_21_woven,trial_27_sling,trial_4_straight
869,further,3010355ac1f0_4,trial_30_doberman,trial_29_sparrow,trial_3_redantique,trial_8_knob
870,further,3010355ac1f0_8,trial_14_robin,trial_11_waiting,trial_1_bluesport,trial_28_chihuahua
871,closer,3010355ac1f0_9,trial_27_sling,trial_21_woven,trial_22_leather,trial_4_straight
872,further,3010355ac1f0_15,trial_3_redantique,trial_29_sparrow,trial_30_doberman,trial_8_knob
873,further,3010355ac1f0_16,trial_8_knob,trial_29_sparrow,trial_30_doberman,trial_3_redantique
874,closer,3010355ac1f0_17,trial_21_woven,trial_22_leather,trial_27_sling,trial_4_straight
875,closer,3010355ac1f0_18,trial_4_straight,trial_21_woven,trial_22_leather,trial_27_sling
876,further,3010355ac1f0_19,trial_29_sparrow,trial_30_doberman,trial_3_redantique,trial_8_knob
877,further,3010355ac1f0_20,trial_1_bluesport,trial_11_waiting,trial_14_robin,trial_28_chihuahua
878,further,3010355ac1f0_23,trial_28_chihuahua,trial_11_waiting,trial_14_robin,trial_1_bluesport
879,further,3010355ac1f0_30,trial_11_waiting,trial_14_robin,trial_1_bluesport,trial_28_chihuahua
880,further,df33c782a5e3_1,trial_27_sling,trial_12_bluejay,trial_1_bluesport,trial_7_basset
881,further,df33c782a5e3_2,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,trial_6_hatchback
882,further,df33c782a5e3_3,trial_25_goldenretriever,trial_19_pigeon,trial_22_leather,trial_6_hatchback
883,further,df33c782a5e3_4,trial_22_leather,trial_19_pigeon,trial_25_goldenretriever,trial_6_hatchback
884,further,df33c782a5e3_8,trial_6_hatchback,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever
885,closer,df33c782a5e3_9,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman
886,closer,df33c782a5e3_10,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight
887,closer,df33c782a5e3_12,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay
888,further,df33c782a5e3_16,trial_7_basset,trial_12_bluejay,trial_1_bluesport,trial_27_sling
889,closer,df33c782a5e3_18,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua
890,closer,df33c782a5e3_19,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay
891,closer,df33c782a5e3_20,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay
892,further,df33c782a5e3_23,trial_1_bluesport,trial_12_bluejay,trial_27_sling,trial_7_basset
893,further,df33c782a5e3_24,trial_12_bluejay,trial_1_bluesport,trial_27_sling,trial_7_basset
894,closer,df33c782a5e3_31,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman
895,closer,e8739fbe8802_7,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow
896,further,e8739fbe8802_8,trial_16_bloodhound,trial_15_nightingale,trial_24_white,trial_27_sling
897,further,e8739fbe8802_9,trial_28_chihuahua,trial_13_tomtit,trial_17_redsport,trial_21_woven
898,further,e8739fbe8802_10,trial_21_woven,trial_13_tomtit,trial_17_redsport,trial_28_chihuahua
899,further,e8739fbe8802_11,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,trial_8_knob
900,further,e8739fbe8802_12,trial_24_white,trial_15_nightingale,trial_16_bloodhound,trial_27_sling
901,further,e8739fbe8802_14,trial_27_sling,trial_15_nightingale,trial_16_bloodhound,trial_24_white
902,further,e8739fbe8802_16,trial_15_nightingale,trial_16_bloodhound,trial_24_white,trial_27_sling
903,further,e8739fbe8802_17,trial_1_bluesport,trial_12_bluejay,trial_25_goldenretriever,trial_8_knob
904,further,e8739fbe8802_19,trial_8_knob,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever
905,closer,e8739fbe8802_20,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow
906,closer,e8739fbe8802_22,trial_14_robin,trial_19_pigeon,trial_26_crow,trial_29_sparrow
907,further,e8739fbe8802_27,trial_17_redsport,trial_13_tomtit,trial_21_woven,trial_28_chihuahua
908,further,e8739fbe8802_28,trial_25_goldenretriever,trial_12_bluejay,trial_1_bluesport,trial_8_knob
909,further,e8739fbe8802_31,trial_13_tomtit,trial_17_redsport,trial_21_woven,trial_28_chihuahua
910,closer,bed95e9aa1fd_1,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback
911,further,bed95e9aa1fd_2,trial_9_brown,trial_14_robin,trial_16_bloodhound,trial_8_knob
912,further,bed95e9aa1fd_6,trial_25_goldenretriever,trial_13_tomtit,trial_1_bluesport,trial_32_squat
913,closer,bed95e9aa1fd_7,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan
914,further,bed95e9aa1fd_8,trial_3_redantique,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff
915,further,bed95e9aa1fd_10,trial_32_squat,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever
916,closer,bed95e9aa1fd_13,trial_4_straight,trial_22_leather,trial_27_sling,trial_5_inlay
917,further,bed95e9aa1fd_14,trial_8_knob,trial_14_robin,trial_16_bloodhound,trial_9_brown
918,closer,bed95e9aa1fd_16,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback
919,closer,bed95e9aa1fd_19,trial_5_inlay,trial_22_leather,trial_27_sling,trial_4_straight
920,further,bed95e9aa1fd_20,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,trial_32_squat
921,further,bed95e9aa1fd_22,trial_2_bullmastiff,trial_19_pigeon,trial_21_woven,trial_3_redantique
922,further,bed95e9aa1fd_23,trial_16_bloodhound,trial_14_robin,trial_8_knob,trial_9_brown
923,closer,bed95e9aa1fd_24,trial_27_sling,trial_22_leather,trial_4_straight,trial_5_inlay
924,further,bed95e9aa1fd_26,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,trial_3_redantique
925,further,bed95e9aa1fd_27,trial_14_robin,trial_16_bloodhound,trial_8_knob,trial_9_brown
926,further,bed95e9aa1fd_29,trial_1_bluesport,trial_13_tomtit,trial_25_goldenretriever,trial_32_squat
927,closer,bed95e9aa1fd_30,trial_22_leather,trial_27_sling,trial_4_straight,trial_5_inlay
928,further,bed95e9aa1fd_31,trial_21_woven,trial_19_pigeon,trial_2_bullmastiff,trial_3_redantique
929,further,b0c7c7c60ed8_4,trial_7_basset,trial_14_robin,trial_32_squat,trial_9_brown
930,closer,b0c7c7c60ed8_9,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan
931,closer,b0c7c7c60ed8_10,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow
932,closer,b0c7c7c60ed8_11,trial_5_inlay,trial_11_waiting,trial_22_leather,trial_4_straight
933,further,b0c7c7c60ed8_13,trial_32_squat,trial_14_robin,trial_7_basset,trial_9_brown
934,further,b0c7c7c60ed8_17,trial_9_brown,trial_14_robin,trial_32_squat,trial_7_basset
935,closer,b0c7c7c60ed8_18,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow
936,closer,b0c7c7c60ed8_19,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow
937,closer,b0c7c7c60ed8_21,trial_11_waiting,trial_22_leather,trial_4_straight,trial_5_inlay
938,closer,b0c7c7c60ed8_26,trial_22_leather,trial_11_waiting,trial_4_straight,trial_5_inlay
939,further,b0c7c7c60ed8_28,trial_14_robin,trial_32_squat,trial_7_basset,trial_9_brown
940,closer,b0c7c7c60ed8_29,trial_4_straight,trial_11_waiting,trial_22_leather,trial_5_inlay
941,closer,b0c7c7c60ed8_32,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo
942,further,e32076ea5aa1_1,trial_17_redsport,trial_22_leather,trial_29_sparrow,trial_2_bullmastiff
943,closer,e32076ea5aa1_2,trial_1_bluesport,trial_24_white,trial_3_redantique,trial_9_brown
944,closer,e32076ea5aa1_3,trial_14_robin,trial_13_tomtit,trial_15_nightingale,trial_19_pigeon
945,further,e32076ea5aa1_4,trial_29_sparrow,trial_17_redsport,trial_22_leather,trial_2_bullmastiff
946,closer,e32076ea5aa1_5,trial_15_nightingale,trial_13_tomtit,trial_14_robin,trial_19_pigeon
947,further,e32076ea5aa1_6,trial_32_squat,trial_18_pug,trial_20_cuckoo,trial_6_hatchback
948,further,e32076ea5aa1_7,trial_18_pug,trial_20_cuckoo,trial_32_squat,trial_6_hatchback
949,further,e32076ea5aa1_8,trial_2_bullmastiff,trial_17_redsport,trial_22_leather,trial_29_sparrow
950,closer,e32076ea5aa1_11,trial_3_redantique,trial_1_bluesport,trial_24_white,trial_9_brown
951,closer,e32076ea5aa1_12,trial_19_pigeon,trial_13_tomtit,trial_14_robin,trial_15_nightingale
952,closer,e32076ea5aa1_16,trial_24_white,trial_1_bluesport,trial_3_redantique,trial_9_brown
953,further,e32076ea5aa1_17,trial_20_cuckoo,trial_18_pug,trial_32_squat,trial_6_hatchback
954,closer,e32076ea5aa1_25,trial_9_brown,trial_1_bluesport,trial_24_white,trial_3_redantique
955,further,e32076ea5aa1_27,trial_22_leather,trial_17_redsport,trial_29_sparrow,trial_2_bullmastiff
956,closer,e32076ea5aa1_29,trial_13_tomtit,trial_14_robin,trial_15_nightingale,trial_19_pigeon
957,further,e32076ea5aa1_31,trial_6_hatchback,trial_18_pug,trial_20_cuckoo,trial_32_squat
958,closer,129c7cc55176_1,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow
959,further,129c7cc55176_3,trial_15_nightingale,trial_10_beetle,trial_25_goldenretriever,trial_27_sling
960,closer,129c7cc55176_5,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo
961,closer,129c7cc55176_8,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow
962,further,129c7cc55176_18,trial_27_sling,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever
963,further,129c7cc55176_20,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever,trial_27_sling
964,closer,129c7cc55176_23,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow
965,further,129c7cc55176_27,trial_25_goldenretriever,trial_10_beetle,trial_15_nightingale,trial_27_sling
966,further,f628a189f385_3,trial_30_doberman,trial_17_redsport,trial_19_pigeon,trial_22_leather
967,closer,f628a189f385_5,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight
968,further,f628a189f385_8,trial_17_redsport,trial_19_pigeon,trial_22_leather,trial_30_doberman
969,closer,f628a189f385_12,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow
970,closer,f628a189f385_14,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay
971,further,f628a189f385_15,trial_22_leather,trial_17_redsport,trial_19_pigeon,trial_30_doberman
972,closer,f628a189f385_16,trial_14_robin,trial_12_bluejay,trial_26_crow,trial_29_sparrow
973,closer,f628a189f385_18,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay
974,closer,f628a189f385_23,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua
975,further,f628a189f385_27,trial_19_pigeon,trial_17_redsport,trial_22_leather,trial_30_doberman
976,closer,f628a189f385_30,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay
977,closer,5b44d0a625aa_5,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow
978,closer,5b44d0a625aa_26,trial_29_sparrow,trial_14_robin,trial_19_pigeon,trial_26_crow
979,closer,5b44d0a625aa_29,trial_24_white,trial_10_beetle,trial_1_bluesport,trial_3_redantique
980,further,19e73abf8a17_1,trial_4_straight,trial_26_crow,trial_2_bullmastiff,trial_6_hatchback
981,further,19e73abf8a17_3,trial_2_bullmastiff,trial_26_crow,trial_4_straight,trial_6_hatchback
982,further,19e73abf8a17_6,trial_6_hatchback,trial_26_crow,trial_2_bullmastiff,trial_4_straight
983,further,19e73abf8a17_24,trial_26_crow,trial_2_bullmastiff,trial_4_straight,trial_6_hatchback
984,closer,19e73abf8a17_29,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua,trial_30_doberman
985,closer,e02645c5c647_5,trial_20_cuckoo,trial_12_bluejay,trial_15_nightingale,trial_26_crow
986,closer,e02645c5c647_7,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,trial_26_crow
987,further,e02645c5c647_8,trial_11_waiting,trial_25_goldenretriever,trial_29_sparrow,trial_6_hatchback
988,further,e02645c5c647_12,trial_25_goldenretriever,trial_11_waiting,trial_29_sparrow,trial_6_hatchback
989,further,e02645c5c647_21,trial_6_hatchback,trial_11_waiting,trial_25_goldenretriever,trial_29_sparrow
990,further,e02645c5c647_22,trial_29_sparrow,trial_11_waiting,trial_25_goldenretriever,trial_6_hatchback
991,closer,e02645c5c647_23,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo
992,closer,e02645c5c647_27,trial_15_nightingale,trial_12_bluejay,trial_20_cuckoo,trial_26_crow
993,further,72aa0e23b10e_7,trial_28_chihuahua,trial_11_waiting,trial_12_bluejay,trial_1_bluesport
994,further,72aa0e23b10e_8,trial_7_basset,trial_15_nightingale,trial_27_sling,trial_6_hatchback
995,further,72aa0e23b10e_9,trial_14_robin,trial_30_doberman,trial_8_knob,trial_9_brown
996,further,72aa0e23b10e_10,trial_30_doberman,trial_14_robin,trial_8_knob,trial_9_brown
997,further,72aa0e23b10e_12,trial_15_nightingale,trial_27_sling,trial_6_hatchback,trial_7_basset
998,further,72aa0e23b10e_13,trial_12_bluejay,trial_11_waiting,trial_1_bluesport,trial_28_chihuahua
999,further,72aa0e23b10e_16,trial_1_bluesport,trial_11_waiting,trial_12_bluejay,trial_28_chihuahua
1000,further,72aa0e23b10e_18,trial_27_sling,trial_15_nightingale,trial_6_hatchback,trial_7_basset
1001,further,72aa0e23b10e_25,trial_11_waiting,trial_12_bluejay,trial_1_bluesport,trial_28_chihuahua
1002,further,72aa0e23b10e_26,trial_9_brown,trial_14_robin,trial_30_doberman,trial_8_knob
1003,further,72aa0e23b10e_29,trial_6_hatchback,trial_15_nightingale,trial_27_sling,trial_7_basset
1004,further,72aa0e23b10e_31,trial_8_knob,trial_14_robin,trial_30_doberman,trial_9_brown
1005,further,08711b390cfc_1,trial_17_redsport,trial_19_pigeon,trial_25_goldenretriever,trial_5_inlay
1006,closer,08711b390cfc_4,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_29_sparrow
1007,further,08711b390cfc_5,trial_5_inlay,trial_17_redsport,trial_19_pigeon,trial_25_goldenretriever
1008,further,08711b390cfc_6,trial_19_pigeon,trial_17_redsport,trial_25_goldenretriever,trial_5_inlay
1009,closer,08711b390cfc_7,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_29_sparrow
1010,further,08711b390cfc_8,trial_21_woven,trial_14_robin,trial_23_weimaraner,trial_3_redantique
1011,closer,08711b390cfc_10,trial_27_sling,trial_22_leather,trial_4_straight,trial_8_knob
1012,closer,08711b390cfc_12,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_29_sparrow
1013,closer,08711b390cfc_13,trial_29_sparrow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo
1014,further,08711b390cfc_14,trial_14_robin,trial_21_woven,trial_23_weimaraner,trial_3_redantique
1015,further,08711b390cfc_15,trial_23_weimaraner,trial_14_robin,trial_21_woven,trial_3_redantique
1016,closer,08711b390cfc_16,trial_31_bluesedan,trial_10_beetle,trial_1_bluesport,trial_6_hatchback
1017,closer,08711b390cfc_17,trial_4_straight,trial_22_leather,trial_27_sling,trial_8_knob
1018,further,08711b390cfc_18,trial_26_crow,trial_11_waiting,trial_18_pug,trial_24_white
1019,closer,08711b390cfc_19,trial_22_leather,trial_27_sling,trial_4_straight,trial_8_knob
1020,further,08711b390cfc_22,trial_3_redantique,trial_14_robin,trial_21_woven,trial_23_weimaraner
1021,closer,08711b390cfc_23,trial_1_bluesport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback
1022,further,08711b390cfc_24,trial_25_goldenretriever,trial_17_redsport,trial_19_pigeon,trial_5_inlay
1023,closer,08711b390cfc_25,trial_6_hatchback,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan
1024,further,08711b390cfc_27,trial_18_pug,trial_11_waiting,trial_24_white,trial_26_crow
1025,further,08711b390cfc_28,trial_11_waiting,trial_18_pug,trial_24_white,trial_26_crow
1026,closer,08711b390cfc_29,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_6_hatchback
1027,closer,08711b390cfc_31,trial_8_knob,trial_22_leather,trial_27_sling,trial_4_straight
1028,further,08711b390cfc_32,trial_24_white,trial_11_waiting,trial_18_pug,trial_26_crow
1029,further,8460ce918f16_2,trial_30_doberman,trial_13_tomtit,trial_24_white,trial_32_squat
1030,closer,8460ce918f16_3,trial_27_sling,trial_11_waiting,trial_5_inlay,trial_8_knob
1031,closer,8460ce918f16_10,trial_5_inlay,trial_11_waiting,trial_27_sling,trial_8_knob
1032,further,8460ce918f16_12,trial_13_tomtit,trial_24_white,trial_30_doberman,trial_32_squat
1033,further,8460ce918f16_13,trial_6_hatchback,trial_12_bluejay,trial_18_pug,trial_4_straight
1034,closer,8460ce918f16_14,trial_8_knob,trial_11_waiting,trial_27_sling,trial_5_inlay
1035,further,8460ce918f16_16,trial_12_bluejay,trial_18_pug,trial_4_straight,trial_6_hatchback
1036,further,8460ce918f16_17,trial_4_straight,trial_12_bluejay,trial_18_pug,trial_6_hatchback
1037,further,8460ce918f16_23,trial_32_squat,trial_13_tomtit,trial_24_white,trial_30_doberman
1038,further,8460ce918f16_24,trial_18_pug,trial_12_bluejay,trial_4_straight,trial_6_hatchback
1039,further,8460ce918f16_25,trial_24_white,trial_13_tomtit,trial_30_doberman,trial_32_squat
1040,closer,8460ce918f16_28,trial_11_waiting,trial_27_sling,trial_5_inlay,trial_8_knob
1041,further,e0b3bd997edf_1,trial_17_redsport,trial_15_nightingale,trial_22_leather,trial_30_doberman
1042,further,e0b3bd997edf_5,trial_9_brown,trial_19_pigeon,trial_21_woven,trial_25_goldenretriever
1043,further,e0b3bd997edf_10,trial_30_doberman,trial_15_nightingale,trial_17_redsport,trial_22_leather
1044,closer,e0b3bd997edf_11,trial_18_pug,trial_16_bloodhound,trial_23_weimaraner,trial_2_bullmastiff
1045,further,e0b3bd997edf_13,trial_15_nightingale,trial_17_redsport,trial_22_leather,trial_30_doberman
1046,closer,e0b3bd997edf_15,trial_2_bullmastiff,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner
1047,further,e0b3bd997edf_20,trial_19_pigeon,trial_21_woven,trial_25_goldenretriever,trial_9_brown
1048,further,e0b3bd997edf_21,trial_21_woven,trial_19_pigeon,trial_25_goldenretriever,trial_9_brown
1049,closer,e0b3bd997edf_22,trial_23_weimaraner,trial_16_bloodhound,trial_18_pug,trial_2_bullmastiff
1050,further,e0b3bd997edf_25,trial_22_leather,trial_15_nightingale,trial_17_redsport,trial_30_doberman
1051,further,e0b3bd997edf_30,trial_25_goldenretriever,trial_19_pigeon,trial_21_woven,trial_9_brown
1052,closer,e0b3bd997edf_31,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,trial_2_bullmastiff
1053,closer,3e83a80f8e94_1,trial_27_sling,trial_21_woven,trial_5_inlay,trial_8_knob
1054,further,3e83a80f8e94_5,trial_25_goldenretriever,trial_26_crow,trial_32_squat,trial_6_hatchback
1055,closer,3e83a80f8e94_7,trial_24_white,trial_17_redsport,trial_31_bluesedan,trial_3_redantique
1056,closer,3e83a80f8e94_10,trial_17_redsport,trial_24_white,trial_31_bluesedan,trial_3_redantique
1057,further,3e83a80f8e94_13,trial_26_crow,trial_25_goldenretriever,trial_32_squat,trial_6_hatchback
