,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3
804,further,3fac34c1563f_5,trial_27_sling,trial_13_tomtit,trial_17_redsport,trial_7_basset
805,closer,3fac34c1563f_6,trial_21_woven,trial_11_waiting,trial_22_leather,trial_8_knob
806,closer,3fac34c1563f_7,trial_25_goldenretriever,trial_18_pug,trial_28_chihuahua,trial_30_doberman
807,further,3fac34c1563f_8,trial_1_bluesport,trial_14_robin,trial_23_weimaraner,trial_4_straight
808,further,3fac34c1563f_9,trial_10_beetle,trial_16_bloodhound,trial_20_cuckoo,trial_32_squat
809,further,3fac34c1563f_10,trial_12_bluejay,trial_24_white,trial_2_bullmastiff,trial_5_inlay
810,closer,3fac34c1563f_11,trial_22_leather,trial_11_waiting,trial_21_woven,trial_8_knob
811,further,3fac34c1563f_13,trial_23_weimaraner,trial_14_robin,trial_1_bluesport,trial_4_straight
812,further,3fac34c1563f_14,trial_5_inlay,trial_12_bluejay,trial_24_white,trial_2_bullmastiff
813,closer,3fac34c1563f_15,trial_11_waiting,trial_21_woven,trial_22_leather,trial_8_knob
814,further,3fac34c1563f_16,trial_17_redsport,trial_13_tomtit,trial_27_sling,trial_7_basset
815,further,3fac34c1563f_17,trial_20_cuckoo,trial_10_beetle,trial_16_bloodhound,trial_32_squat
816,closer,3fac34c1563f_18,trial_26_crow,trial_15_nightingale,trial_19_pigeon,trial_29_sparrow
817,further,3fac34c1563f_19,trial_13_tomtit,trial_17_redsport,trial_27_sling,trial_7_basset
818,further,3fac34c1563f_21,trial_7_basset,trial_13_tomtit,trial_17_redsport,trial_27_sling
819,closer,3fac34c1563f_22,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua,trial_30_doberman
820,closer,3fac34c1563f_23,trial_15_nightingale,trial_19_pigeon,trial_26_crow,trial_29_sparrow
821,closer,3fac34c1563f_24,trial_19_pigeon,trial_15_nightingale,trial_26_crow,trial_29_sparrow
822,further,3fac34c1563f_25,trial_24_white,trial_12_bluejay,trial_2_bullmastiff,trial_5_inlay
823,further,3fac34c1563f_26,trial_32_squat,trial_10_beetle,trial_16_bloodhound,trial_20_cuckoo
824,closer,3fac34c1563f_27,trial_8_knob,trial_11_waiting,trial_21_woven,trial_22_leather
825,further,3fac34c1563f_28,trial_4_straight,trial_14_robin,trial_1_bluesport,trial_23_weimaraner
826,closer,3fac34c1563f_29,trial_30_doberman,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua
827,closer,3fac34c1563f_30,trial_29_sparrow,trial_15_nightingale,trial_19_pigeon,trial_26_crow
828,closer,af88c375d43a_1,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo,trial_26_crow
829,further,af88c375d43a_2,trial_10_beetle,trial_29_sparrow,trial_32_squat,trial_7_basset
830,further,af88c375d43a_5,trial_32_squat,trial_10_beetle,trial_29_sparrow,trial_7_basset
831,closer,af88c375d43a_6,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever
832,closer,af88c375d43a_7,trial_3_redantique,trial_17_redsport,trial_31_bluesedan,trial_9_brown
833,closer,af88c375d43a_9,trial_11_waiting,trial_21_woven,trial_27_sling,trial_4_straight
834,further,af88c375d43a_10,trial_12_bluejay,trial_30_doberman,trial_6_hatchback,trial_8_knob
835,closer,af88c375d43a_11,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua
836,closer,af88c375d43a_12,trial_21_woven,trial_11_waiting,trial_27_sling,trial_4_straight
837,closer,af88c375d43a_13,trial_17_redsport,trial_31_bluesedan,trial_3_redantique,trial_9_brown
838,closer,af88c375d43a_14,trial_27_sling,trial_11_waiting,trial_21_woven,trial_4_straight
839,closer,af88c375d43a_15,trial_4_straight,trial_11_waiting,trial_21_woven,trial_27_sling
840,further,af88c375d43a_16,trial_7_basset,trial_10_beetle,trial_29_sparrow,trial_32_squat
841,further,af88c375d43a_17,trial_8_knob,trial_12_bluejay,trial_30_doberman,trial_6_hatchback
842,further,af88c375d43a_18,trial_30_doberman,trial_12_bluejay,trial_6_hatchback,trial_8_knob
843,further,af88c375d43a_19,trial_29_sparrow,trial_10_beetle,trial_32_squat,trial_7_basset
844,closer,af88c375d43a_20,trial_19_pigeon,trial_13_tomtit,trial_20_cuckoo,trial_26_crow
845,further,af88c375d43a_21,trial_24_white,trial_15_nightingale,trial_2_bullmastiff,trial_5_inlay
846,further,af88c375d43a_22,trial_6_hatchback,trial_12_bluejay,trial_30_doberman,trial_8_knob
847,closer,af88c375d43a_23,trial_18_pug,trial_16_bloodhound,trial_25_goldenretriever,trial_28_chihuahua
848,closer,af88c375d43a_24,trial_26_crow,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo
849,further,af88c375d43a_25,trial_1_bluesport,trial_14_robin,trial_22_leather,trial_23_weimaraner
850,closer,af88c375d43a_26,trial_20_cuckoo,trial_13_tomtit,trial_19_pigeon,trial_26_crow
851,further,af88c375d43a_27,trial_15_nightingale,trial_24_white,trial_2_bullmastiff,trial_5_inlay
852,further,af88c375d43a_28,trial_23_weimaraner,trial_14_robin,trial_1_bluesport,trial_22_leather
853,further,af88c375d43a_29,trial_14_robin,trial_1_bluesport,trial_22_leather,trial_23_weimaraner
854,further,af88c375d43a_30,trial_2_bullmastiff,trial_15_nightingale,trial_24_white,trial_5_inlay
855,further,af88c375d43a_31,trial_22_leather,trial_14_robin,trial_1_bluesport,trial_23_weimaraner
856,further,af88c375d43a_32,trial_5_inlay,trial_15_nightingale,trial_24_white,trial_2_bullmastiff
857,further,0f3dadf71345_1,trial_12_bluejay,trial_18_pug,trial_1_bluesport,trial_22_leather
858,closer,0f3dadf71345_2,trial_10_beetle,trial_31_bluesedan,trial_3_redantique,trial_6_hatchback
859,further,0f3dadf71345_3,trial_21_woven,trial_15_nightingale,trial_17_redsport,trial_30_doberman
860,further,0f3dadf71345_4,trial_15_nightingale,trial_17_redsport,trial_21_woven,trial_30_doberman
861,further,0f3dadf71345_5,trial_30_doberman,trial_15_nightingale,trial_17_redsport,trial_21_woven
862,further,0f3dadf71345_6,trial_18_pug,trial_12_bluejay,trial_1_bluesport,trial_22_leather
863,further,0f3dadf71345_7,trial_1_bluesport,trial_12_bluejay,trial_18_pug,trial_22_leather
864,further,0f3dadf71345_8,trial_14_robin,trial_24_white,trial_27_sling,trial_28_chihuahua
865,closer,0f3dadf71345_9,trial_29_sparrow,trial_13_tomtit,trial_19_pigeon,trial_26_crow
866,further,0f3dadf71345_10,trial_28_chihuahua,trial_14_robin,trial_24_white,trial_27_sling
867,further,0f3dadf71345_11,trial_32_squat,trial_20_cuckoo,trial_2_bullmastiff,trial_9_brown
868,closer,0f3dadf71345_12,trial_19_pigeon,trial_13_tomtit,trial_26_crow,trial_29_sparrow
869,further,0f3dadf71345_13,trial_27_sling,trial_14_robin,trial_24_white,trial_28_chihuahua
870,further,0f3dadf71345_14,trial_24_white,trial_14_robin,trial_27_sling,trial_28_chihuahua
871,closer,0f3dadf71345_16,trial_11_waiting,trial_4_straight,trial_5_inlay,trial_8_knob
872,further,0f3dadf71345_17,trial_22_leather,trial_12_bluejay,trial_18_pug,trial_1_bluesport
873,closer,0f3dadf71345_18,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_7_basset
874,closer,0f3dadf71345_19,trial_13_tomtit,trial_19_pigeon,trial_26_crow,trial_29_sparrow
875,closer,0f3dadf71345_20,trial_7_basset,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever
876,further,0f3dadf71345_21,trial_20_cuckoo,trial_2_bullmastiff,trial_32_squat,trial_9_brown
877,closer,0f3dadf71345_22,trial_31_bluesedan,trial_10_beetle,trial_3_redantique,trial_6_hatchback
878,further,0f3dadf71345_23,trial_9_brown,trial_20_cuckoo,trial_2_bullmastiff,trial_32_squat
879,closer,0f3dadf71345_24,trial_23_weimaraner,trial_16_bloodhound,trial_25_goldenretriever,trial_7_basset
880,closer,0f3dadf71345_25,trial_26_crow,trial_13_tomtit,trial_19_pigeon,trial_29_sparrow
881,closer,0f3dadf71345_26,trial_8_knob,trial_11_waiting,trial_4_straight,trial_5_inlay
882,further,0f3dadf71345_27,trial_2_bullmastiff,trial_20_cuckoo,trial_32_squat,trial_9_brown
883,closer,0f3dadf71345_28,trial_4_straight,trial_11_waiting,trial_5_inlay,trial_8_knob
884,further,0f3dadf71345_29,trial_17_redsport,trial_15_nightingale,trial_21_woven,trial_30_doberman
885,closer,0f3dadf71345_30,trial_5_inlay,trial_11_waiting,trial_4_straight,trial_8_knob
886,closer,0f3dadf71345_31,trial_3_redantique,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback
887,closer,0f3dadf71345_32,trial_6_hatchback,trial_10_beetle,trial_31_bluesedan,trial_3_redantique
888,closer,fbb1a309c5d9_1,trial_27_sling,trial_11_waiting,trial_21_woven,trial_8_knob
889,closer,fbb1a309c5d9_2,trial_8_knob,trial_11_waiting,trial_21_woven,trial_27_sling
890,further,fbb1a309c5d9_3,trial_25_goldenretriever,trial_10_beetle,trial_20_cuckoo,trial_5_inlay
891,further,fbb1a309c5d9_4,trial_17_redsport,trial_15_nightingale,trial_2_bullmastiff,trial_4_straight
892,closer,fbb1a309c5d9_5,trial_3_redantique,trial_1_bluesport,trial_31_bluesedan,trial_9_brown
893,further,fbb1a309c5d9_6,trial_10_beetle,trial_20_cuckoo,trial_25_goldenretriever,trial_5_inlay
894,further,fbb1a309c5d9_8,trial_23_weimaraner,trial_19_pigeon,trial_22_leather,trial_6_hatchback
895,closer,fbb1a309c5d9_9,trial_9_brown,trial_1_bluesport,trial_31_bluesedan,trial_3_redantique
896,closer,fbb1a309c5d9_10,trial_21_woven,trial_11_waiting,trial_27_sling,trial_8_knob
897,closer,fbb1a309c5d9_11,trial_1_bluesport,trial_31_bluesedan,trial_3_redantique,trial_9_brown
898,closer,fbb1a309c5d9_12,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_30_doberman
899,further,fbb1a309c5d9_13,trial_22_leather,trial_19_pigeon,trial_23_weimaraner,trial_6_hatchback
900,further,fbb1a309c5d9_14,trial_6_hatchback,trial_19_pigeon,trial_22_leather,trial_23_weimaraner
901,closer,fbb1a309c5d9_15,trial_11_waiting,trial_21_woven,trial_27_sling,trial_8_knob
902,closer,fbb1a309c5d9_16,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow
903,further,fbb1a309c5d9_18,trial_24_white,trial_13_tomtit,trial_32_squat,trial_7_basset
904,further,fbb1a309c5d9_19,trial_13_tomtit,trial_24_white,trial_32_squat,trial_7_basset
905,closer,fbb1a309c5d9_20,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua
906,closer,fbb1a309c5d9_21,trial_31_bluesedan,trial_1_bluesport,trial_3_redantique,trial_9_brown
907,further,fbb1a309c5d9_22,trial_4_straight,trial_15_nightingale,trial_17_redsport,trial_2_bullmastiff
908,further,fbb1a309c5d9_23,trial_19_pigeon,trial_22_leather,trial_23_weimaraner,trial_6_hatchback
909,further,fbb1a309c5d9_24,trial_2_bullmastiff,trial_15_nightingale,trial_17_redsport,trial_4_straight
910,closer,fbb1a309c5d9_25,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow
911,further,fbb1a309c5d9_26,trial_7_basset,trial_13_tomtit,trial_24_white,trial_32_squat
912,closer,fbb1a309c5d9_27,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman
913,further,fbb1a309c5d9_28,trial_32_squat,trial_13_tomtit,trial_24_white,trial_7_basset
914,closer,fbb1a309c5d9_29,trial_12_bluejay,trial_14_robin,trial_26_crow,trial_29_sparrow
915,further,fbb1a309c5d9_30,trial_20_cuckoo,trial_10_beetle,trial_25_goldenretriever,trial_5_inlay
916,closer,fbb1a309c5d9_31,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman
917,further,fbb1a309c5d9_32,trial_5_inlay,trial_10_beetle,trial_20_cuckoo,trial_25_goldenretriever
918,closer,8ba38329569d_1,trial_18_pug,trial_16_bloodhound,trial_25_goldenretriever,trial_28_chihuahua
919,further,8ba38329569d_2,trial_14_robin,trial_21_woven,trial_23_weimaraner,trial_3_redantique
920,closer,8ba38329569d_3,trial_20_cuckoo,trial_12_bluejay,trial_26_crow,trial_29_sparrow
921,further,8ba38329569d_4,trial_10_beetle,trial_15_nightingale,trial_30_doberman,trial_32_squat
922,closer,8ba38329569d_5,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,trial_29_sparrow
923,further,8ba38329569d_6,trial_2_bullmastiff,trial_13_tomtit,trial_1_bluesport,trial_22_leather
924,further,8ba38329569d_7,trial_1_bluesport,trial_13_tomtit,trial_22_leather,trial_2_bullmastiff
925,closer,8ba38329569d_8,trial_25_goldenretriever,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua
926,closer,8ba38329569d_9,trial_11_waiting,trial_27_sling,trial_4_straight,trial_5_inlay
927,closer,8ba38329569d_10,trial_24_white,trial_17_redsport,trial_31_bluesedan,trial_9_brown
928,further,8ba38329569d_11,trial_3_redantique,trial_14_robin,trial_21_woven,trial_23_weimaraner
929,further,8ba38329569d_12,trial_30_doberman,trial_10_beetle,trial_15_nightingale,trial_32_squat
930,closer,8ba38329569d_13,trial_26_crow,trial_12_bluejay,trial_20_cuckoo,trial_29_sparrow
931,closer,8ba38329569d_14,trial_31_bluesedan,trial_17_redsport,trial_24_white,trial_9_brown
932,further,8ba38329569d_15,trial_22_leather,trial_13_tomtit,trial_1_bluesport,trial_2_bullmastiff
933,closer,8ba38329569d_16,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua
934,closer,8ba38329569d_17,trial_5_inlay,trial_11_waiting,trial_27_sling,trial_4_straight
935,further,8ba38329569d_18,trial_15_nightingale,trial_10_beetle,trial_30_doberman,trial_32_squat
936,further,8ba38329569d_19,trial_6_hatchback,trial_19_pigeon,trial_7_basset,trial_8_knob
937,further,8ba38329569d_20,trial_8_knob,trial_19_pigeon,trial_6_hatchback,trial_7_basset
938,further,8ba38329569d_21,trial_13_tomtit,trial_1_bluesport,trial_22_leather,trial_2_bullmastiff
939,further,8ba38329569d_22,trial_23_weimaraner,trial_14_robin,trial_21_woven,trial_3_redantique
940,further,8ba38329569d_25,trial_32_squat,trial_10_beetle,trial_15_nightingale,trial_30_doberman
941,closer,8ba38329569d_26,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever
942,further,8ba38329569d_30,trial_7_basset,trial_19_pigeon,trial_6_hatchback,trial_8_knob
943,further,8ba38329569d_31,trial_21_woven,trial_14_robin,trial_23_weimaraner,trial_3_redantique
944,further,8ba38329569d_32,trial_19_pigeon,trial_6_hatchback,trial_7_basset,trial_8_knob
945,further,7bf13a56bbb7_1,trial_17_redsport,trial_12_bluejay,trial_27_sling,trial_28_chihuahua
946,closer,7bf13a56bbb7_2,trial_4_straight,trial_21_woven,trial_5_inlay,trial_8_knob
947,closer,7bf13a56bbb7_3,trial_3_redantique,trial_10_beetle,trial_24_white,trial_31_bluesedan
948,closer,7bf13a56bbb7_4,trial_19_pigeon,trial_13_tomtit,trial_20_cuckoo,trial_29_sparrow
949,further,7bf13a56bbb7_5,trial_14_robin,trial_2_bullmastiff,trial_32_squat,trial_9_brown
950,closer,7bf13a56bbb7_6,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo,trial_29_sparrow
951,further,7bf13a56bbb7_7,trial_6_hatchback,trial_11_waiting,trial_15_nightingale,trial_30_doberman
952,further,7bf13a56bbb7_8,trial_2_bullmastiff,trial_14_robin,trial_32_squat,trial_9_brown
953,further,7bf13a56bbb7_9,trial_18_pug,trial_1_bluesport,trial_22_leather,trial_26_crow
954,closer,7bf13a56bbb7_10,trial_29_sparrow,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo
955,further,7bf13a56bbb7_11,trial_15_nightingale,trial_11_waiting,trial_30_doberman,trial_6_hatchback
956,closer,7bf13a56bbb7_13,trial_8_knob,trial_21_woven,trial_4_straight,trial_5_inlay
957,closer,7bf13a56bbb7_14,trial_20_cuckoo,trial_13_tomtit,trial_19_pigeon,trial_29_sparrow
958,further,7bf13a56bbb7_15,trial_22_leather,trial_18_pug,trial_1_bluesport,trial_26_crow
959,closer,7bf13a56bbb7_17,trial_21_woven,trial_4_straight,trial_5_inlay,trial_8_knob
960,further,7bf13a56bbb7_18,trial_27_sling,trial_12_bluejay,trial_17_redsport,trial_28_chihuahua
961,further,7bf13a56bbb7_19,trial_30_doberman,trial_11_waiting,trial_15_nightingale,trial_6_hatchback
962,closer,7bf13a56bbb7_20,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_7_basset
963,closer,7bf13a56bbb7_21,trial_10_beetle,trial_24_white,trial_31_bluesedan,trial_3_redantique
964,further,7bf13a56bbb7_22,trial_9_brown,trial_14_robin,trial_2_bullmastiff,trial_32_squat
965,further,7bf13a56bbb7_23,trial_11_waiting,trial_15_nightingale,trial_30_doberman,trial_6_hatchback
966,closer,7bf13a56bbb7_24,trial_5_inlay,trial_21_woven,trial_4_straight,trial_8_knob
967,further,7bf13a56bbb7_25,trial_28_chihuahua,trial_12_bluejay,trial_17_redsport,trial_27_sling
968,further,7bf13a56bbb7_26,trial_26_crow,trial_18_pug,trial_1_bluesport,trial_22_leather
969,closer,7bf13a56bbb7_27,trial_24_white,trial_10_beetle,trial_31_bluesedan,trial_3_redantique
970,further,7bf13a56bbb7_28,trial_1_bluesport,trial_18_pug,trial_22_leather,trial_26_crow
971,further,7bf13a56bbb7_29,trial_12_bluejay,trial_17_redsport,trial_27_sling,trial_28_chihuahua
972,closer,7bf13a56bbb7_30,trial_7_basset,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever
973,closer,7bf13a56bbb7_31,trial_31_bluesedan,trial_10_beetle,trial_24_white,trial_3_redantique
974,further,7bf13a56bbb7_32,trial_32_squat,trial_14_robin,trial_2_bullmastiff,trial_9_brown
975,closer,9fe236623033_1,trial_29_sparrow,trial_13_tomtit,trial_14_robin,trial_20_cuckoo
976,closer,9fe236623033_2,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_3_redantique
977,closer,9fe236623033_3,trial_3_redantique,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan
978,further,9fe236623033_4,trial_15_nightingale,trial_11_waiting,trial_25_goldenretriever,trial_6_hatchback
979,further,9fe236623033_5,trial_6_hatchback,trial_11_waiting,trial_15_nightingale,trial_25_goldenretriever
980,further,9fe236623033_6,trial_12_bluejay,trial_17_redsport,trial_23_weimaraner,trial_27_sling
981,further,9fe236623033_7,trial_17_redsport,trial_12_bluejay,trial_23_weimaraner,trial_27_sling
982,further,9fe236623033_8,trial_28_chihuahua,trial_19_pigeon,trial_21_woven,trial_24_white
983,further,9fe236623033_10,trial_19_pigeon,trial_21_woven,trial_24_white,trial_28_chihuahua
984,closer,9fe236623033_11,trial_2_bullmastiff,trial_18_pug,trial_30_doberman,trial_7_basset
985,further,9fe236623033_13,trial_16_bloodhound,trial_26_crow,trial_5_inlay,trial_9_brown
986,closer,9fe236623033_14,trial_7_basset,trial_18_pug,trial_2_bullmastiff,trial_30_doberman
987,further,9fe236623033_15,trial_25_goldenretriever,trial_11_waiting,trial_15_nightingale,trial_6_hatchback
988,closer,9fe236623033_16,trial_18_pug,trial_2_bullmastiff,trial_30_doberman,trial_7_basset
989,closer,9fe236623033_17,trial_1_bluesport,trial_10_beetle,trial_31_bluesedan,trial_3_redantique
990,further,9fe236623033_18,trial_5_inlay,trial_16_bloodhound,trial_26_crow,trial_9_brown
991,closer,9fe236623033_19,trial_31_bluesedan,trial_10_beetle,trial_1_bluesport,trial_3_redantique
992,closer,9fe236623033_21,trial_20_cuckoo,trial_13_tomtit,trial_14_robin,trial_29_sparrow
993,closer,9fe236623033_22,trial_13_tomtit,trial_14_robin,trial_20_cuckoo,trial_29_sparrow
994,closer,9fe236623033_23,trial_14_robin,trial_13_tomtit,trial_20_cuckoo,trial_29_sparrow
995,further,9fe236623033_24,trial_26_crow,trial_16_bloodhound,trial_5_inlay,trial_9_brown
996,further,9fe236623033_25,trial_27_sling,trial_12_bluejay,trial_17_redsport,trial_23_weimaraner
997,further,9fe236623033_26,trial_21_woven,trial_19_pigeon,trial_24_white,trial_28_chihuahua
998,further,9fe236623033_27,trial_11_waiting,trial_15_nightingale,trial_25_goldenretriever,trial_6_hatchback
999,further,9fe236623033_28,trial_9_brown,trial_16_bloodhound,trial_26_crow,trial_5_inlay
1000,closer,9fe236623033_29,trial_30_doberman,trial_18_pug,trial_2_bullmastiff,trial_7_basset
1001,further,9fe236623033_30,trial_23_weimaraner,trial_12_bluejay,trial_17_redsport,trial_27_sling
1002,closer,9fe236623033_31,trial_4_straight,trial_22_leather,trial_32_squat,trial_8_knob
1003,further,9fe236623033_32,trial_24_white,trial_19_pigeon,trial_21_woven,trial_28_chihuahua
1004,closer,4ba89ccde7dd_1,trial_7_basset,trial_16_bloodhound,trial_28_chihuahua,trial_2_bullmastiff
1005,further,4ba89ccde7dd_2,trial_20_cuckoo,trial_25_goldenretriever,trial_4_straight,trial_9_brown
1006,closer,4ba89ccde7dd_3,trial_8_knob,trial_11_waiting,trial_21_woven,trial_22_leather
1007,further,4ba89ccde7dd_4,trial_30_doberman,trial_10_beetle,trial_15_nightingale,trial_27_sling
1008,further,4ba89ccde7dd_5,trial_4_straight,trial_20_cuckoo,trial_25_goldenretriever,trial_9_brown
1009,further,4ba89ccde7dd_6,trial_27_sling,trial_10_beetle,trial_15_nightingale,trial_30_doberman
1010,further,4ba89ccde7dd_8,trial_25_goldenretriever,trial_20_cuckoo,trial_4_straight,trial_9_brown
1011,closer,4ba89ccde7dd_9,trial_6_hatchback,trial_17_redsport,trial_24_white,trial_31_bluesedan
1012,closer,4ba89ccde7dd_10,trial_28_chihuahua,trial_16_bloodhound,trial_2_bullmastiff,trial_7_basset
1013,closer,4ba89ccde7dd_11,trial_21_woven,trial_11_waiting,trial_22_leather,trial_8_knob
1014,further,4ba89ccde7dd_12,trial_15_nightingale,trial_10_beetle,trial_27_sling,trial_30_doberman
1015,closer,4ba89ccde7dd_13,trial_24_white,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback
1016,further,4ba89ccde7dd_15,trial_19_pigeon,trial_23_weimaraner,trial_32_squat,trial_3_redantique
1017,further,4ba89ccde7dd_17,trial_5_inlay,trial_18_pug,trial_1_bluesport,trial_26_crow
1018,further,4ba89ccde7dd_18,trial_18_pug,trial_1_bluesport,trial_26_crow,trial_5_inlay
1019,further,4ba89ccde7dd_19,trial_9_brown,trial_20_cuckoo,trial_25_goldenretriever,trial_4_straight
1020,closer,4ba89ccde7dd_20,trial_22_leather,trial_11_waiting,trial_21_woven,trial_8_knob
1021,closer,4ba89ccde7dd_21,trial_11_waiting,trial_21_woven,trial_22_leather,trial_8_knob
1022,further,4ba89ccde7dd_22,trial_32_squat,trial_19_pigeon,trial_23_weimaraner,trial_3_redantique
1023,closer,4ba89ccde7dd_23,trial_13_tomtit,trial_12_bluejay,trial_14_robin,trial_29_sparrow
1024,further,4ba89ccde7dd_24,trial_26_crow,trial_18_pug,trial_1_bluesport,trial_5_inlay
1025,further,4ba89ccde7dd_25,trial_3_redantique,trial_19_pigeon,trial_23_weimaraner,trial_32_squat
1026,further,4ba89ccde7dd_26,trial_10_beetle,trial_15_nightingale,trial_27_sling,trial_30_doberman
1027,closer,4ba89ccde7dd_27,trial_31_bluesedan,trial_17_redsport,trial_24_white,trial_6_hatchback
1028,closer,4ba89ccde7dd_28,trial_17_redsport,trial_24_white,trial_31_bluesedan,trial_6_hatchback
1029,closer,4ba89ccde7dd_29,trial_2_bullmastiff,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset
1030,further,4ba89ccde7dd_30,trial_1_bluesport,trial_18_pug,trial_26_crow,trial_5_inlay
1031,further,4ba89ccde7dd_32,trial_23_weimaraner,trial_19_pigeon,trial_32_squat,trial_3_redantique
1032,closer,5c0803980807_1,trial_9_brown,trial_10_beetle,trial_17_redsport,trial_31_bluesedan
1033,further,5c0803980807_2,trial_28_chihuahua,trial_15_nightingale,trial_1_bluesport,trial_4_straight
1034,closer,5c0803980807_3,trial_30_doberman,trial_16_bloodhound,trial_25_goldenretriever,trial_2_bullmastiff
1035,further,5c0803980807_4,trial_3_redantique,trial_20_cuckoo,trial_22_leather,trial_7_basset
1036,further,5c0803980807_5,trial_6_hatchback,trial_13_tomtit,trial_21_woven,trial_23_weimaraner
1037,further,5c0803980807_6,trial_1_bluesport,trial_15_nightingale,trial_28_chihuahua,trial_4_straight
1038,further,5c0803980807_7,trial_8_knob,trial_18_pug,trial_19_pigeon,trial_24_white
1039,closer,5c0803980807_8,trial_5_inlay,trial_11_waiting,trial_27_sling,trial_32_squat
1040,closer,5c0803980807_9,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_9_brown
1041,further,5c0803980807_10,trial_18_pug,trial_19_pigeon,trial_24_white,trial_8_knob
1042,further,5c0803980807_11,trial_13_tomtit,trial_21_woven,trial_23_weimaraner,trial_6_hatchback
1043,closer,5c0803980807_12,trial_11_waiting,trial_27_sling,trial_32_squat,trial_5_inlay
1044,closer,5c0803980807_13,trial_14_robin,trial_12_bluejay,trial_26_crow,trial_29_sparrow
1045,further,5c0803980807_14,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua,trial_4_straight
1046,closer,5c0803980807_15,trial_31_bluesedan,trial_10_beetle,trial_17_redsport,trial_9_brown
1047,further,5c0803980807_16,trial_22_leather,trial_20_cuckoo,trial_3_redantique,trial_7_basset
1048,further,5c0803980807_17,trial_23_weimaraner,trial_13_tomtit,trial_21_woven,trial_6_hatchback
1049,closer,5c0803980807_18,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow
1050,closer,5c0803980807_19,trial_32_squat,trial_11_waiting,trial_27_sling,trial_5_inlay
1051,further,5c0803980807_20,trial_4_straight,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua
1052,closer,5c0803980807_21,trial_25_goldenretriever,trial_16_bloodhound,trial_2_bullmastiff,trial_30_doberman
1053,further,5c0803980807_22,trial_21_woven,trial_13_tomtit,trial_23_weimaraner,trial_6_hatchback
1054,closer,5c0803980807_23,trial_12_bluejay,trial_14_robin,trial_26_crow,trial_29_sparrow
1055,closer,5c0803980807_24,trial_27_sling,trial_11_waiting,trial_32_squat,trial_5_inlay
1056,further,5c0803980807_25,trial_7_basset,trial_20_cuckoo,trial_22_leather,trial_3_redantique
1057,closer,5c0803980807_26,trial_16_bloodhound,trial_25_goldenretriever,trial_2_bullmastiff,trial_30_doberman
1058,closer,5c0803980807_27,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_9_brown
1059,closer,5c0803980807_28,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow
1060,further,5c0803980807_29,trial_24_white,trial_18_pug,trial_19_pigeon,trial_8_knob
1061,closer,5c0803980807_30,trial_2_bullmastiff,trial_16_bloodhound,trial_25_goldenretriever,trial_30_doberman
1062,further,5c0803980807_31,trial_19_pigeon,trial_18_pug,trial_24_white,trial_8_knob
1063,further,5c0803980807_32,trial_20_cuckoo,trial_22_leather,trial_3_redantique,trial_7_basset
1064,closer,8a631b1fa894_1,trial_9_brown,trial_10_beetle,trial_24_white,trial_6_hatchback
1065,closer,8a631b1fa894_2,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo,trial_26_crow
1066,closer,8a631b1fa894_3,trial_26_crow,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo
