workerid,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.id,Answer.catch_trials
104,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3570Y55XZPJZH00KIB6ADG5M6GUGY9,104,Approved,Wed Apr 06 07:16:56 PDT 2016,Tue Apr 05 14:17:00 PDT 2016,Tue Apr 05 14:36:56 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""6305-1""",[]
105,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3KRVW3HTZNL2DOKXU8CG8Z1ILHBSMG,105,Approved,Wed Apr 06 07:17:10 PDT 2016,Tue Apr 05 14:31:38 PDT 2016,Tue Apr 05 14:37:10 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""4845-7""",[]
106,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3GM6G9ZBKNX3SOXCJ8H6I4X4N0PMTZ,106,Approved,Wed Apr 06 07:18:27 PDT 2016,Tue Apr 05 14:21:55 PDT 2016,Tue Apr 05 14:38:27 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""7975-c""",[]
107,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3U5JL4WY5K9U5FHQIEI7LD1AE5N4X0,107,Approved,Wed Apr 06 07:19:59 PDT 2016,Tue Apr 05 13:48:04 PDT 2016,Tue Apr 05 14:39:59 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""3071-c""",[]
108,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3HWRJOOET52410SKDAOXVRW9CFISEP,108,Approved,Wed Apr 06 07:20:02 PDT 2016,Tue Apr 05 13:44:18 PDT 2016,Tue Apr 05 14:40:02 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""3071-c""",[]
109,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,308Q0PEVB8DYCQY70NEXZBPBCK09I4,109,Approved,Wed Apr 06 07:20:18 PDT 2016,Tue Apr 05 13:42:01 PDT 2016,Tue Apr 05 14:40:18 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""9146-e""",[]
110,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3JV9LGBJWTENNMWICOXCBP7KS6TOG4,110,Approved,Wed Apr 06 07:20:23 PDT 2016,Tue Apr 05 14:25:52 PDT 2016,Tue Apr 05 14:40:23 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""9146-e""",[]
111,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3ZY8KE4ISJ39QVZTGWO20V5UUM1QV5,111,Approved,Wed Apr 06 07:23:07 PDT 2016,Tue Apr 05 14:10:39 PDT 2016,Tue Apr 05 14:43:07 PDT 2016,Tue Apr 05 15:46:11 PDT 2016,,,,,"""7209-c""",[]
112,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3KMS4QQVK2QYJVF83CZ1MNQZ7MKFKD,112,Approved,Wed Apr 06 07:23:08 PDT 2016,Tue Apr 05 13:51:53 PDT 2016,Tue Apr 05 14:43:08 PDT 2016,Tue Apr 05 15:46:11 PDT 2016,,,,,"""7209-c""",[]
113,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3JPSL1DZ5SZ4VAJ3P95P0EWC41EAN2,113,Approved,Wed Apr 06 07:26:12 PDT 2016,Tue Apr 05 14:30:04 PDT 2016,Tue Apr 05 14:46:12 PDT 2016,Tue Apr 05 15:46:11 PDT 2016,,,,,"""2986-a""",[]
114,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3HMIGG0U4L6KOLU2ZDUML3OOIXHY8B,114,Approved,Wed Apr 06 07:27:05 PDT 2016,Tue Apr 05 14:05:47 PDT 2016,Tue Apr 05 14:47:05 PDT 2016,Tue Apr 05 15:46:11 PDT 2016,,,,,"""3432-6""",[]
115,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3RYC5T2D73TWXCHX7Z43ZTQH4K3PRL,115,Approved,Wed Apr 06 07:27:21 PDT 2016,Tue Apr 05 14:25:27 PDT 2016,Tue Apr 05 14:47:21 PDT 2016,Tue Apr 05 15:46:11 PDT 2016,,,,,"""3432-6""",[]
116,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3P4RDNWND56NI2BGMZ5AO53E8PDJIA,116,Approved,Wed Apr 06 07:28:29 PDT 2016,Tue Apr 05 14:19:35 PDT 2016,Tue Apr 05 14:48:29 PDT 2016,Tue Apr 05 15:46:41 PDT 2016,,,,,"""8961-d""",[]
117,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3HHRAGRYX8588C9AYIR2J8LXOT0O9F,117,Approved,Wed Apr 06 07:30:27 PDT 2016,Tue Apr 05 14:16:59 PDT 2016,Tue Apr 05 14:50:27 PDT 2016,Tue Apr 05 15:46:41 PDT 2016,,,,,"""7601-b""",[]
118,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,34S6N1K2ZVJTHXOWJ2Z248FRC14LHM,118,Approved,Wed Apr 06 07:30:44 PDT 2016,Tue Apr 05 14:38:44 PDT 2016,Tue Apr 05 14:50:44 PDT 2016,Tue Apr 05 15:46:41 PDT 2016,,,,,"""7601-b""",[]
119,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,33FBRBDW6OZ7LITX3LCXOCW5F908CE,119,Approved,Wed Apr 06 07:31:05 PDT 2016,Tue Apr 05 14:32:51 PDT 2016,Tue Apr 05 14:51:05 PDT 2016,Tue Apr 05 15:46:41 PDT 2016,,,,,"""1220-a""",[]
120,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3OSWBBLG1EX75B0JBPJ0OHVGRIKDXQ,120,Approved,Wed Apr 06 07:31:15 PDT 2016,Tue Apr 05 14:16:12 PDT 2016,Tue Apr 05 14:51:15 PDT 2016,Tue Apr 05 15:46:41 PDT 2016,,,,,"""1220-a""",[]
121,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3S96KQ6I9M40OURZ6FI3ZEAAEMWTDN,121,Approved,Wed Apr 06 07:31:53 PDT 2016,Tue Apr 05 14:17:05 PDT 2016,Tue Apr 05 14:51:53 PDT 2016,Tue Apr 05 15:46:42 PDT 2016,,,,,"""0429-9""",[]
122,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3Z4AIRP3C6DDDGK7VWZ5NFU72LI1XP,122,Approved,Wed Apr 06 07:32:06 PDT 2016,Tue Apr 05 14:17:39 PDT 2016,Tue Apr 05 14:52:06 PDT 2016,Tue Apr 05 15:46:42 PDT 2016,,,,,"""0429-9""",[]
123,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3VW6495TLJ0Z3RLKCHSGKGCQBCKYYP,123,Approved,Wed Apr 06 07:34:39 PDT 2016,Tue Apr 05 14:14:28 PDT 2016,Tue Apr 05 14:54:39 PDT 2016,Tue Apr 05 15:46:42 PDT 2016,,,,,"""7277-5""",[]
124,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3WQQ9FUS6AUOBD1RPLG2DSQNXO0B8A,124,Approved,Wed Apr 06 07:34:54 PDT 2016,Tue Apr 05 14:38:43 PDT 2016,Tue Apr 05 14:54:54 PDT 2016,Tue Apr 05 15:46:42 PDT 2016,,,,,"""7277-5""",[]
125,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3I7DHKZYGN0V1CU5WPVVKY7HAWR5FK,125,Approved,Wed Apr 06 07:38:10 PDT 2016,Tue Apr 05 14:30:54 PDT 2016,Tue Apr 05 14:58:10 PDT 2016,Tue Apr 05 15:46:42 PDT 2016,,,,,"""9923-6""",[]
126,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,33C7UALJVLYNYFJZNOND7GDEBC981O,126,Approved,Wed Apr 06 07:38:39 PDT 2016,Tue Apr 05 14:30:47 PDT 2016,Tue Apr 05 14:58:39 PDT 2016,Tue Apr 05 15:46:42 PDT 2016,,,,,"""2806-5""",[]
127,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3300DTYQT2HSOKD7L6ZS0RH8URZQE0,127,Approved,Wed Apr 06 07:38:43 PDT 2016,Tue Apr 05 14:31:20 PDT 2016,Tue Apr 05 14:58:43 PDT 2016,Tue Apr 05 15:46:42 PDT 2016,,,,,"""9923-6""",[]
128,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,36TFCYNS44AOHR5LXL2QF2AEJADXHJ,128,Approved,Wed Apr 06 07:38:50 PDT 2016,Tue Apr 05 14:32:50 PDT 2016,Tue Apr 05 14:58:50 PDT 2016,Tue Apr 05 15:46:42 PDT 2016,,,,,"""2806-5""",[]
129,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3TDXMTX3CBUBU7W92GBLF1Y9MJUI64,129,Approved,Wed Apr 06 07:42:07 PDT 2016,Tue Apr 05 14:32:20 PDT 2016,Tue Apr 05 15:02:07 PDT 2016,Tue Apr 05 15:46:43 PDT 2016,,,,,"""5711-e""",[]
130,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3PWWM24LHSYUN01V6SNRCZNJ3IN825,130,Approved,Wed Apr 06 07:42:22 PDT 2016,Tue Apr 05 14:30:46 PDT 2016,Tue Apr 05 15:02:22 PDT 2016,Tue Apr 05 15:46:43 PDT 2016,,,,,"""5711-e""",[]
131,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3FTOP5WARFOCB7U0I9G4I13IMVX0JX,131,Approved,Wed Apr 06 07:51:21 PDT 2016,Tue Apr 05 14:41:07 PDT 2016,Tue Apr 05 15:11:21 PDT 2016,Tue Apr 05 15:46:43 PDT 2016,,,,,"""7469-3""",[]
132,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,38YMOXR4MUZTV2GERXF0GS7H1USW6P,132,Approved,Wed Apr 06 07:55:46 PDT 2016,Tue Apr 05 14:45:09 PDT 2016,Tue Apr 05 15:15:46 PDT 2016,Tue Apr 05 15:46:43 PDT 2016,,,,,"""4719-3""",[]
133,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3IQ1VMJRYTKJ68F9OZMKID1SZCXA93,133,Approved,Wed Apr 06 07:56:00 PDT 2016,Tue Apr 05 14:27:49 PDT 2016,Tue Apr 05 15:16:00 PDT 2016,Tue Apr 05 15:46:43 PDT 2016,,,,,"""4719-3""",[]
134,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3BWI6RSP7G9II28SP7QM000DP18E7R,134,Approved,Wed Apr 06 08:00:47 PDT 2016,Tue Apr 05 15:07:02 PDT 2016,Tue Apr 05 15:20:47 PDT 2016,Tue Apr 05 15:46:43 PDT 2016,,,,,"""5368-b""",[]
135,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3RSDURM96AM1XM4TCGGMDDKAT0GYEB,135,Approved,Wed Apr 06 08:00:56 PDT 2016,Tue Apr 05 14:42:38 PDT 2016,Tue Apr 05 15:20:56 PDT 2016,Tue Apr 05 15:46:43 PDT 2016,,,,,"""5368-b""",[]
136,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3ZOTGHDK5IBQDR597ORT03QNGHROSS,136,Approved,Wed Apr 06 08:01:48 PDT 2016,Tue Apr 05 15:08:58 PDT 2016,Tue Apr 05 15:21:48 PDT 2016,Tue Apr 05 15:47:16 PDT 2016,,,,,"""2355-4""",[]
137,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3BEFOD78W6TJB3IM47GYAWLC71A4MN,137,Approved,Wed Apr 06 08:01:51 PDT 2016,Tue Apr 05 15:07:56 PDT 2016,Tue Apr 05 15:21:51 PDT 2016,Tue Apr 05 15:47:17 PDT 2016,,,,,"""2355-4""",[]
138,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3DL65MZB8DFOUJ3OGOYXGMSRQCZECK,138,Approved,Wed Apr 06 08:05:11 PDT 2016,Tue Apr 05 15:08:29 PDT 2016,Tue Apr 05 15:25:11 PDT 2016,Tue Apr 05 15:47:17 PDT 2016,,,,,"""6694-c""",[]
